Timestamp,Yaw_Error
67.1476674079895,-91.05195072577266
67.1476674079895,-91.05195072577266
67.1476674079895,-91.05195072577266
67.1476674079895,-91.05195072577266
67.1476674079895,-91.66195072577267
67.1476674079895,-91.66195072577267
67.1476674079895,-91.66195072577267
67.1476674079895,-91.66195072577267
67.1476674079895,-91.66195072577267
67.1476674079895,-92.28195072577265
67.1476674079895,-92.28195072577265
67.1476674079895,-92.28195072577265
67.1476674079895,-92.90195072577265
67.1476674079895,-92.90195072577265
67.1476674079895,-92.90195072577265
67.1476674079895,-92.90195072577265
67.1476674079895,-92.90195072577265
67.1476674079895,-92.90195072577265
67.1476674079895,-93.52195072577265
67.1476674079895,-93.52195072577265
67.1476674079895,-93.52195072577265
67.1476674079895,-93.52195072577265
67.1476674079895,-94.13195072577267
67.1476674079895,-94.13195072577267
67.1476674079895,-94.13195072577267
67.1476674079895,-94.75195072577264
67.1476674079895,-94.75195072577264
67.1476674079895,-94.75195072577264
67.1476674079895,-94.75195072577264
67.1476674079895,-95.37195072577265
67.1476674079895,-95.37195072577265
67.1476674079895,-95.37195072577265
67.1476674079895,-95.37195072577265
67.1476674079895,-95.37195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-95.99195072577265
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-96.60195072577267
67.1476674079895,-97.22195072577267
67.1476674079895,-97.22195072577267
67.1476674079895,-97.22195072577267
67.1476674079895,-97.84195072577265
67.1476674079895,-97.84195072577265
67.1476674079895,-97.84195072577265
67.1476674079895,-97.84195072577265
67.1476674079895,-97.84195072577265
67.1476674079895,-98.46195072577265
67.1476674079895,-98.46195072577265
67.1476674079895,-98.46195072577265
67.1476674079895,-98.46195072577265
67.1476674079895,-99.07195072577267
67.1476674079895,-99.07195072577267
67.1476674079895,-99.07195072577267
67.1476674079895,-99.69195072577267
67.1476674079895,-99.69195072577267
67.1476674079895,-99.69195072577267
67.1476674079895,-100.31195072577265
67.1476674079895,-100.31195072577265
67.1476674079895,-100.93195072577265
67.1476674079895,-100.93195072577265
67.1476674079895,-100.93195072577265
67.1476674079895,-100.93195072577265
67.1476674079895,-100.93195072577265
67.1476674079895,-100.93195072577265
67.1476674079895,-101.54195072577267
67.1476674079895,-101.54195072577267
67.1476674079895,-101.54195072577267
67.1476674079895,-101.54195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.16195072577267
67.1476674079895,-102.78195072577265
67.1476674079895,-102.78195072577265
67.1476674079895,-102.78195072577265
67.1476674079895,-102.78195072577265
67.1476674079895,-102.78195072577265
67.1476674079895,-103.40195072577265
67.1476674079895,-103.40195072577265
67.1476674079895,-103.40195072577265
67.1476674079895,-103.40195072577265
67.1476674079895,-103.40195072577265
67.1476674079895,-103.40195072577265
67.1476674079895,-103.40195072577265
67.1476674079895,-104.01195072577266
67.1476674079895,-104.01195072577266
67.1476674079895,-104.01195072577266
67.1476674079895,-104.01195072577266
67.1476674079895,-104.63195072577267
67.1476674079895,-104.63195072577267
67.1476674079895,-104.63195072577267
67.1476674079895,-104.63195072577267
67.1476674079895,-104.63195072577267
67.1476674079895,-104.63195072577267
67.1476674079895,-104.63195072577267
67.1476674079895,-105.25195072577264
67.1476674079895,-105.25195072577264
67.1476674079895,-105.25195072577264
67.1476674079895,-105.25195072577264
67.1476674079895,-106.48195072577266
67.1476674079895,-106.48195072577266
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.10195072577267
67.1476674079895,-107.72195072577267
67.1476674079895,-107.72195072577267
67.1476674079895,-107.72195072577267
67.1476674079895,-107.72195072577267
67.1476674079895,-107.72195072577267
67.1476674079895,-108.34195072577265
67.1476674079895,-108.34195072577265
67.1476674079895,-108.34195072577265
67.1476674079895,-108.34195072577265
67.1476674079895,-108.34195072577265
67.1476674079895,-108.95195072577266
67.1476674079895,-108.95195072577266
67.1476674079895,-108.95195072577266
67.1476674079895,-108.95195072577266
67.1476674079895,-108.95195072577266
67.1476674079895,-109.57195072577267
67.1476674079895,-109.57195072577267
67.1476674079895,-109.57195072577267
67.1476674079895,-110.19195072577267
67.1476674079895,-110.19195072577267
67.1476674079895,-110.19195072577267
67.1476674079895,-110.19195072577267
67.1476674079895,-110.19195072577267
67.1476674079895,-110.19195072577267
67.1476674079895,-110.81195072577265
67.1476674079895,-110.81195072577265
67.1476674079895,-111.42195072577266
67.1476674079895,-111.42195072577266
67.1476674079895,-111.42195072577266
67.1476674079895,-111.42195072577266
67.1476674079895,-111.42195072577266
67.1476674079895,-111.42195072577266
67.1476674079895,-112.04195072577267
67.1476674079895,-112.04195072577267
67.1476674079895,-112.04195072577267
67.1476674079895,-112.04195072577267
67.1476674079895,-112.04195072577267
67.1476674079895,-112.66195072577267
67.1476674079895,-112.66195072577267
67.1476674079895,-112.66195072577267
67.1476674079895,-112.66195072577267
67.1476674079895,-113.28195072577265
67.1476674079895,-113.28195072577265
67.1476674079895,-113.28195072577265
67.1476674079895,-113.28195072577265
67.1476674079895,-113.89195072577266
67.1476674079895,-113.89195072577266
67.1476674079895,-113.89195072577266
67.1476674079895,-114.51195072577266
67.1476674079895,-114.51195072577266
67.1476674079895,-115.13195072577267
67.1476674079895,-115.13195072577267
67.1476674079895,-115.13195072577267
67.1476674079895,-115.75195072577264
67.1476674079895,-115.75195072577264
67.1476674079895,-115.75195072577264
67.1476674079895,-116.36195072577266
67.1476674079895,-116.36195072577266
67.1476674079895,-116.98195072577266
67.1476674079895,-116.98195072577266
67.1476674079895,-116.98195072577266
67.1476674079895,-117.60195072577267
67.1476674079895,-117.60195072577267
67.1476674079895,-117.60195072577267
67.1476674079895,-117.60195072577267
67.1476674079895,-118.22195072577267
67.1476674079895,-118.22195072577267
67.1476674079895,-118.22195072577267
67.1476674079895,-118.22195072577267
67.1476674079895,-118.22195072577267
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-118.83195072577266
67.1476674079895,-119.45195072577266
67.1476674079895,-119.45195072577266
67.1476674079895,-119.45195072577266
67.1476674079895,-119.45195072577266
67.1476674079895,-119.45195072577266
67.1476674079895,-119.45195072577266
67.1476674079895,-120.07195072577267
67.1476674079895,-120.07195072577267
67.1476674079895,-120.07195072577267
67.1476674079895,-120.07195072577267
67.1476674079895,-120.69195072577267
67.1476674079895,-120.69195072577267
67.1476674079895,-120.69195072577267
67.1476674079895,-121.30195072577266
67.1476674079895,-121.30195072577266
67.1476674079895,-121.30195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-121.92195072577266
67.1476674079895,-122.54195072577267
67.1476674079895,-122.54195072577267
67.1476674079895,-122.54195072577267
67.1476674079895,-122.54195072577267
67.1476674079895,-122.54195072577267
67.1476674079895,-122.54195072577267
67.1476674079895,-122.54195072577267
67.1476674079895,-122.54195072577267
67.1476674079895,-123.16195072577267
67.1476674079895,-123.77195072577265
67.1476674079895,-123.77195072577265
67.1476674079895,-124.39195072577266
67.1476674079895,-124.39195072577266
67.1476674079895,-125.01195072577266
67.1476674079895,-125.01195072577266
67.1476674079895,-125.01195072577266
67.1476674079895,-125.01195072577266
67.1476674079895,-125.01195072577266
67.1476674079895,-125.63195072577267
67.1476674079895,-125.63195072577267
67.1476674079895,-125.63195072577267
67.1476674079895,-126.24195072577265
67.1476674079895,-126.24195072577265
67.1476674079895,-126.24195072577265
67.1476674079895,-126.24195072577265
67.1476674079895,-126.86195072577266
67.1476674079895,-126.86195072577266
67.1476674079895,-126.86195072577266
67.1476674079895,-127.48195072577266
67.1476674079895,-127.48195072577266
67.1476674079895,-127.48195072577266
67.1476674079895,-127.48195072577266
67.1476674079895,-128.10195072577267
67.1476674079895,-128.10195072577267
67.1476674079895,-128.10195072577267
67.1476674079895,-128.71195072577265
67.1476674079895,-128.71195072577265
67.1476674079895,-128.71195072577265
67.1476674079895,-129.33195072577266
67.1476674079895,-129.95195072577266
67.1476674079895,-129.95195072577266
67.1476674079895,-129.95195072577266
67.1476674079895,-129.95195072577266
67.1476674079895,-129.95195072577266
67.1476674079895,-131.18195072577265
67.1476674079895,-131.18195072577265
67.1476674079895,-131.80195072577266
67.1476674079895,-131.80195072577266
67.1476674079895,-131.80195072577266
67.1476674079895,-131.80195072577266
67.1476674079895,-131.80195072577266
67.1476674079895,-132.42195072577266
67.1476674079895,-133.04195072577267
67.1476674079895,-133.04195072577267
67.1476674079895,226.34804927422735
67.1476674079895,226.34804927422735
67.1476674079895,226.34804927422735
67.1476674079895,225.72804927422735
67.1476674079895,225.72804927422735
67.1476674079895,225.72804927422735
67.1476674079895,225.10804927422734
67.1476674079895,225.10804927422734
67.1476674079895,225.10804927422734
67.1476674079895,225.10804927422734
67.1476674079895,224.48804927422734
67.1476674079895,224.48804927422734
67.1476674079895,224.48804927422734
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.87804927422735
67.1476674079895,223.25804927422735
67.1476674079895,223.25804927422735
67.1476674079895,223.25804927422735
67.1476674079895,222.63804927422734
67.1476674079895,222.63804927422734
67.1476674079895,222.63804927422734
67.1476674079895,222.01804927422734
67.1476674079895,222.01804927422734
67.1476674079895,220.78804927422735
67.1476674079895,220.16804927422734
67.1476674079895,219.54804927422734
67.1476674079895,218.93804927422735
67.1476674079895,218.31804927422735
67.1476674079895,217.69804927422734
67.1476674079895,217.07804927422734
67.1476674079895,217.07804927422734
67.1476674079895,217.07804927422734
67.1476674079895,217.07804927422734
67.1476674079895,216.46804927422735
67.1476674079895,215.84804927422735
67.1476674079895,215.84804927422735
67.1476674079895,215.84804927422735
67.1476674079895,215.84804927422735
67.1476674079895,215.22804927422735
67.1476674079895,214.60804927422734
67.1476674079895,214.60804927422734
67.1476674079895,213.99804927422736
67.1476674079895,213.37804927422735
67.1476674079895,213.37804927422735
67.1476674079895,212.75804927422735
67.1476674079895,212.13804927422734
67.1476674079895,211.52804927422733
67.1476674079895,211.52804927422733
67.1476674079895,210.90804927422735
67.1476674079895,210.90804927422735
67.1476674079895,210.28804927422735
67.1476674079895,210.28804927422735
67.1476674079895,210.28804927422735
67.1476674079895,209.66804927422734
67.1476674079895,209.05804927422733
67.1476674079895,208.43804927422735
67.1476674079895,208.43804927422735
67.1476674079895,208.43804927422735
67.1476674079895,208.43804927422735
67.1476674079895,207.81804927422735
67.1476674079895,207.81804927422735
67.1476674079895,207.81804927422735
67.1476674079895,207.19804927422734
67.1476674079895,207.19804927422734
67.1476674079895,206.58804927422733
67.1476674079895,205.96804927422735
67.1476674079895,205.96804927422735
67.1476674079895,205.34804927422735
67.1476674079895,204.72804927422735
67.1476674079895,204.72804927422735
67.1476674079895,204.72804927422735
67.1476674079895,204.11804927422733
67.1476674079895,203.49804927422736
67.1476674079895,203.49804927422736
67.1476674079895,202.87804927422735
67.1476674079895,202.87804927422735
67.1476674079895,202.87804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,202.25804927422735
67.1476674079895,201.64804927422733
67.1476674079895,201.64804927422733
67.1476674079895,201.02804927422733
67.1476674079895,200.40804927422735
67.1476674079895,199.78804927422735
67.1476674079895,199.78804927422735
67.1476674079895,199.78804927422735
67.1476674079895,199.17804927422733
67.1476674079895,199.17804927422733
67.1476674079895,199.17804927422733
67.1476674079895,198.55804927422733
67.1476674079895,197.93804927422735
67.1476674079895,197.93804927422735
67.1476674079895,197.31804927422735
67.1476674079895,196.70804927422733
67.1476674079895,196.70804927422733
67.1476674079895,196.08804927422733
67.1476674079895,195.46804927422735
67.1476674079895,195.46804927422735
67.1476674079895,195.46804927422735
67.1476674079895,194.84804927422735
67.1476674079895,194.84804927422735
67.1476674079895,194.84804927422735
67.1476674079895,193.61804927422733
67.1476674079895,193.61804927422733
67.1476674079895,192.99804927422736
67.1476674079895,192.99804927422736
67.1476674079895,192.99804927422736
67.1476674079895,192.37804927422735
67.1476674079895,192.37804927422735
67.1476674079895,192.37804927422735
67.1476674079895,191.76804927422734
67.1476674079895,191.76804927422734
67.1476674079895,191.76804927422734
67.1476674079895,191.14804927422733
67.1476674079895,191.14804927422733
67.1476674079895,191.14804927422733
67.1476674079895,191.14804927422733
67.1476674079895,191.14804927422733
67.1476674079895,190.52804927422733
67.1476674079895,190.52804927422733
67.1476674079895,190.52804927422733
67.1476674079895,190.52804927422733
67.1476674079895,189.90804927422735
67.1476674079895,189.90804927422735
67.1476674079895,189.90804927422735
67.1476674079895,189.90804927422735
67.1476674079895,189.90804927422735
67.1476674079895,189.90804927422735
67.1476674079895,189.29804927422734
67.1476674079895,189.29804927422734
67.1476674079895,188.67804927422733
67.1476674079895,188.67804927422733
67.1476674079895,188.67804927422733
67.1476674079895,188.05804927422733
67.1476674079895,188.05804927422733
67.1476674079895,188.05804927422733
