timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ
1723940858.2350464,136.4739990234375,-99.0,105.0,-2740.0,5.0,-6.0
1723940858.2390997,136.47900390625,-92.0,98.0,-2753.0,9.0,2.0
1723940858.2493665,136.48899841308594,-104.0,93.0,-2743.0,-1.0,4.0
1723940858.2544057,136.49400329589844,-111.0,94.0,-2746.0,2.0,-13.0
1723940858.2634952,136.50399780273438,-97.0,101.0,-2743.0,6.0,1.0
1723940858.2693532,136.50900268554688,-93.0,100.0,-2771.0,8.0,2.0
1723940858.281854,136.5189971923828,-107.0,98.0,-2731.0,8.0,-9.0
1723940858.2847762,136.5240020751953,-93.0,99.0,-2742.0,7.0,6.0
1723940858.2948935,136.53399658203125,-92.0,96.0,-2763.0,3.0,-6.0
1723940858.2997913,136.53900146484375,-92.0,96.0,-2763.0,4.0,-6.0
1723940858.3094094,136.5489959716797,-96.0,94.0,-2738.0,3.0,-2.0
1723940858.3141522,136.5540008544922,-90.0,101.0,-2752.0,11.0,-7.0
1723940858.3243964,136.56399536132812,-97.0,97.0,-2736.0,9.0,-6.0
1723940858.3285074,136.56900024414062,-98.0,101.0,-2762.0,11.0,-4.0
1723940858.339544,136.57899475097656,-96.0,96.0,-2741.0,2.0,8.0
1723940858.3444798,136.58399963378906,-100.0,101.0,-2754.0,5.0,4.0
1723940858.354454,136.593994140625,-102.0,107.0,-2737.0,9.0,-1.0
1723940858.3594282,136.5989990234375,-94.0,102.0,-2760.0,1.0,-4.0
1723940858.3698275,136.60899353027344,-105.0,102.0,-2748.0,-3.0,-4.0
1723940858.3738894,136.61399841308594,-113.0,106.0,-2749.0,8.0,-8.0
1723940858.384446,136.62399291992188,-101.0,92.0,-2747.0,4.0,-6.0
1723940858.389424,136.62899780273438,-111.0,107.0,-2753.0,-1.0,-7.0
1723940858.4005525,136.63900756835938,-105.0,107.0,-2747.0,1.0,-4.0
1723940858.4044409,136.6439971923828,-97.0,102.0,-2745.0,1.0,-4.0
1723940858.413596,136.6540069580078,-97.0,94.0,-2734.0,6.0,-3.0
1723940858.419489,136.65899658203125,-96.0,99.0,-2754.0,7.0,-13.0
1723940858.429439,136.66900634765625,-100.0,98.0,-2751.0,8.0,-2.0
1723940858.4338756,136.6739959716797,-93.0,91.0,-2760.0,12.0,4.0
1723940858.4438972,136.6840057373047,-98.0,106.0,-2745.0,0.0,-12.0
1723940858.4492831,136.68899536132812,-101.0,101.0,-2761.0,2.0,-7.0
1723940858.4594395,136.69900512695312,-101.0,96.0,-2740.0,9.0,-1.0
1723940858.4641688,136.70399475097656,-97.0,97.0,-2755.0,10.0,-5.0
1723940858.4747548,136.71400451660156,-100.0,94.0,-2730.0,11.0,-1.0
1723940858.4797642,136.718994140625,-98.0,98.0,-2754.0,7.0,-6.0
1723940858.4894464,136.72900390625,-101.0,103.0,-2736.0,4.0,-3.0
1723940858.494442,136.73399353027344,-101.0,99.0,-2753.0,4.0,-1.0
1723940858.5049934,136.74400329589844,-102.0,97.0,-2743.0,4.0,-9.0
1723940858.509097,136.74899291992188,-97.0,93.0,-2752.0,5.0,9.0
1723940858.5194082,136.75900268554688,-99.0,102.0,-2741.0,5.0,-2.0
1723940858.524401,136.76400756835938,-98.0,97.0,-2760.0,4.0,-7.0
1723940858.5349631,136.7740020751953,-102.0,95.0,-2749.0,1.0,1.0
1723940858.540026,136.7790069580078,-95.0,94.0,-2770.0,6.0,-2.0
1723940858.5493193,136.78900146484375,-88.0,88.0,-2737.0,9.0,5.0
1723940858.5543308,136.79400634765625,-98.0,100.0,-2758.0,10.0,1.0
1723940858.5641448,136.8040008544922,-105.0,96.0,-2740.0,2.0,-8.0
1723940858.5693336,136.8090057373047,-95.0,92.0,-2755.0,3.0,-3.0
1723940858.5793324,136.81900024414062,-95.0,97.0,-2746.0,0.0,2.0
1723940858.5843363,136.82400512695312,-90.0,92.0,-2755.0,-2.0,-2.0
1723940858.5944967,136.83399963378906,-97.0,95.0,-2750.0,-2.0,-12.0
1723940858.59979,136.83900451660156,-93.0,100.0,-2761.0,11.0,-3.0
1723940858.6097956,136.8489990234375,-101.0,94.0,-2740.0,0.0,-3.0
1723940858.613953,136.85400390625,-99.0,95.0,-2767.0,3.0,1.0
1723940858.6244984,136.86399841308594,-96.0,101.0,-2746.0,4.0,0.0
1723940858.6293623,136.86900329589844,-99.0,100.0,-2766.0,3.0,-5.0
1723940858.639401,136.87899780273438,-83.0,96.0,-2738.0,13.0,-9.0
1723940858.6444001,136.88400268554688,-89.0,100.0,-2750.0,6.0,0.0
1723940858.6543994,136.8939971923828,-103.0,97.0,-2742.0,2.0,-6.0
1723940858.659284,136.8990020751953,-97.0,89.0,-2765.0,8.0,-3.0
1723940858.6694374,136.90899658203125,-99.0,96.0,-2731.0,5.0,-6.0
1723940858.6744118,136.91400146484375,-92.0,94.0,-2748.0,1.0,-4.0
1723940858.684459,136.9239959716797,-93.0,100.0,-2734.0,2.0,-9.0
1723940858.6907525,136.9290008544922,-101.0,95.0,-2770.0,5.0,-10.0
1723940858.6998267,136.93899536132812,-103.0,103.0,-2748.0,7.0,0.0
1723940858.7037516,136.94400024414062,-94.0,101.0,-2749.0,11.0,2.0
1723940858.7143915,136.95399475097656,-98.0,94.0,-2734.0,10.0,-2.0
1723940858.7194886,136.95899963378906,-84.0,103.0,-2751.0,3.0,-5.0
1723940858.729427,136.968994140625,-102.0,104.0,-2758.0,2.0,-8.0
1723940858.7344038,136.9739990234375,-92.0,96.0,-2746.0,1.0,-7.0
1723940858.745169,136.98399353027344,-103.0,98.0,-2750.0,7.0,-10.0
1723940858.7500613,136.98899841308594,-97.0,99.0,-2755.0,1.0,-12.0
1723940858.7594259,136.99899291992188,-96.0,95.0,-2739.0,2.0,0.0
1723940858.7639873,137.00399780273438,-97.0,99.0,-2766.0,5.0,-9.0
1723940858.7744205,137.01400756835938,-108.0,90.0,-2750.0,4.0,-7.0
1723940858.779233,137.0189971923828,-100.0,88.0,-2759.0,4.0,0.0
1723940858.7892277,137.0290069580078,-104.0,107.0,-2746.0,3.0,-12.0
1723940858.7943606,137.03399658203125,-91.0,95.0,-2741.0,1.0,-3.0
1723940858.804864,137.04400634765625,-91.0,103.0,-2753.0,1.0,-4.0
1723940858.8104339,137.0489959716797,-91.0,100.0,-2762.0,0.0,-12.0
1723940858.8193686,137.0590057373047,-96.0,96.0,-2741.0,7.0,-1.0
1723940858.8243027,137.06399536132812,-95.0,97.0,-2747.0,5.0,-2.0
1723940858.8344052,137.07400512695312,-101.0,107.0,-2738.0,3.0,-5.0
1723940858.8394153,137.07899475097656,-100.0,92.0,-2762.0,6.0,-4.0
1723940858.8491848,137.08900451660156,-111.0,103.0,-2745.0,5.0,1.0
1723940858.8543687,137.093994140625,-99.0,88.0,-2755.0,10.0,-7.0
1723940858.8639183,137.10400390625,-95.0,99.0,-2751.0,10.0,-4.0
1723940858.8693714,137.10899353027344,-99.0,103.0,-2757.0,3.0,-9.0
1723940858.8792722,137.11900329589844,-103.0,87.0,-2758.0,5.0,0.0
1723940858.884256,137.12399291992188,-93.0,100.0,-2756.0,0.0,3.0
1723940858.8955,137.13400268554688,-104.0,95.0,-2741.0,7.0,-6.0
1723940858.8992715,137.13900756835938,-96.0,104.0,-2742.0,6.0,-4.0
1723940858.909466,137.1490020751953,-96.0,96.0,-2758.0,1.0,-9.0
1723940858.91416,137.1540069580078,-90.0,89.0,-2757.0,8.0,-13.0
1723940858.9245815,137.16400146484375,-103.0,106.0,-2753.0,3.0,-8.0
1723940858.929441,137.16900634765625,-99.0,99.0,-2757.0,8.0,0.0
1723940858.9393477,137.1790008544922,-91.0,95.0,-2748.0,2.0,-5.0
1723940858.9443889,137.1840057373047,-95.0,94.0,-2752.0,-5.0,-2.0
1723940858.9546607,137.19400024414062,-107.0,95.0,-2743.0,4.0,-12.0
1723940858.9596038,137.19900512695312,-104.0,87.0,-2755.0,15.0,-6.0
1723940858.9688244,137.20899963378906,-98.0,89.0,-2753.0,4.0,-2.0
1723940858.9738867,137.21400451660156,-94.0,87.0,-2749.0,1.0,1.0
1723940858.983961,137.2239990234375,-109.0,93.0,-2751.0,6.0,2.0
1723940858.989222,137.22900390625,-111.0,97.0,-2761.0,-1.0,-6.0
1723940858.9993348,137.23899841308594,-95.0,89.0,-2738.0,-5.0,-2.0
1723940859.0044308,137.24400329589844,-91.0,87.0,-2760.0,17.0,-10.0
1723940859.0174716,137.25399780273438,-99.0,107.0,-2736.0,1.0,-10.0
1723940859.0193937,137.25900268554688,-99.0,93.0,-2753.0,-1.0,8.0
1723940859.02966,137.2689971923828,-96.0,91.0,-2758.0,7.0,-14.0
1723940859.0337977,137.2740020751953,-106.0,104.0,-2748.0,8.0,-15.0
1723940859.0451283,137.28399658203125,-89.0,98.0,-2748.0,-1.0,2.0
1723940859.0493252,137.28900146484375,-95.0,102.0,-2770.0,10.0,-4.0
1723940859.0594456,137.2989959716797,-103.0,93.0,-2750.0,3.0,-5.0
1723940859.0645523,137.3040008544922,-95.0,95.0,-2752.0,3.0,-4.0
1723940859.0744367,137.31399536132812,-90.0,103.0,-2744.0,8.0,-2.0
1723940859.0793912,137.31900024414062,-93.0,96.0,-2749.0,14.0,-11.0
1723940859.0894523,137.32899475097656,-89.0,100.0,-2747.0,2.0,6.0
1723940859.093575,137.33399963378906,-96.0,98.0,-2753.0,7.0,-4.0
1723940859.1040695,137.343994140625,-96.0,93.0,-2737.0,5.0,-10.0
1723940859.10905,137.3489990234375,-94.0,99.0,-2767.0,8.0,2.0
1723940859.119981,137.35899353027344,-98.0,99.0,-2745.0,1.0,-1.0
1723940859.124245,137.36399841308594,-88.0,91.0,-2758.0,4.0,3.0
1723940859.1339607,137.37399291992188,-100.0,103.0,-2753.0,-2.0,-12.0
1723940859.1393082,137.37899780273438,-106.0,98.0,-2761.0,12.0,-5.0
1723940859.150582,137.38900756835938,-88.0,87.0,-2755.0,9.0,-2.0
1723940859.1544585,137.3939971923828,-95.0,94.0,-2756.0,1.0,-2.0
1723940859.1642048,137.4040069580078,-102.0,101.0,-2741.0,6.0,1.0
1723940859.1699162,137.40899658203125,-99.0,98.0,-2762.0,-1.0,-3.0
1723940859.1793568,137.41900634765625,-89.0,101.0,-2747.0,10.0,-4.0
1723940859.184799,137.4239959716797,-103.0,97.0,-2754.0,-2.0,-10.0
1723940859.1939578,137.4340057373047,-101.0,98.0,-2748.0,1.0,6.0
1723940859.1988091,137.43899536132812,-103.0,95.0,-2761.0,8.0,-10.0
1723940859.2093623,137.44900512695312,-102.0,89.0,-2749.0,7.0,-10.0
1723940859.2139177,137.45399475097656,-97.0,97.0,-2760.0,11.0,-2.0
1723940859.224435,137.46400451660156,-97.0,100.0,-2740.0,3.0,0.0
1723940859.2294369,137.468994140625,-91.0,99.0,-2759.0,7.0,0.0
1723940859.2393398,137.47900390625,-105.0,104.0,-2745.0,0.0,3.0
1723940859.2444274,137.48399353027344,-100.0,102.0,-2752.0,9.0,-4.0
1723940859.2544565,137.49400329589844,-98.0,91.0,-2744.0,4.0,-5.0
1723940859.2595341,137.49899291992188,-96.0,104.0,-2759.0,7.0,-6.0
1723940859.2694564,137.50900268554688,-100.0,97.0,-2752.0,0.0,-4.0
1723940859.2744532,137.51400756835938,-101.0,91.0,-2746.0,9.0,2.0
1723940859.283968,137.5240020751953,-90.0,92.0,-2756.0,6.0,0.0
1723940859.2909346,137.5290069580078,-94.0,113.0,-2754.0,5.0,-3.0
1723940859.2993016,137.53900146484375,-95.0,100.0,-2748.0,14.0,-7.0
1723940859.3046823,137.54400634765625,-97.0,107.0,-2753.0,-2.0,-7.0
1723940859.3136978,137.5540008544922,-96.0,96.0,-2750.0,3.0,-2.0
1723940859.319542,137.5590057373047,-110.0,99.0,-2757.0,6.0,-12.0
1723940859.3293545,137.56900024414062,-95.0,104.0,-2765.0,5.0,8.0
1723940859.3354487,137.57400512695312,-94.0,91.0,-2749.0,-4.0,-1.0
1723940859.344438,137.58399963378906,-99.0,94.0,-2752.0,2.0,0.0
1723940859.3493097,137.58900451660156,-91.0,93.0,-2746.0,-2.0,-4.0
1723940859.3596358,137.5989990234375,-96.0,98.0,-2751.0,3.0,-6.0
1723940859.3640246,137.60400390625,-97.0,100.0,-2751.0,8.0,-8.0
1723940859.3740938,137.61399841308594,-103.0,95.0,-2760.0,8.0,0.0
1723940859.379268,137.61900329589844,-96.0,91.0,-2759.0,4.0,-8.0
1723940859.3893611,137.62899780273438,-105.0,88.0,-2756.0,7.0,-1.0
1723940859.3943844,137.63400268554688,-98.0,91.0,-2746.0,4.0,-5.0
1723940859.4047575,137.6439971923828,-98.0,105.0,-2748.0,7.0,-3.0
1723940859.4088454,137.6490020751953,-100.0,85.0,-2760.0,3.0,-10.0
1723940859.419523,137.65899658203125,-97.0,99.0,-2755.0,3.0,-7.0
1723940859.42454,137.66400146484375,-96.0,92.0,-2764.0,4.0,-10.0
1723940859.4344692,137.6739959716797,-108.0,101.0,-2743.0,5.0,-5.0
1723940859.4393878,137.6790008544922,-110.0,95.0,-2754.0,11.0,-5.0
1723940859.449297,137.68899536132812,-97.0,92.0,-2754.0,9.0,-7.0
1723940859.4541714,137.69400024414062,-104.0,94.0,-2757.0,7.0,-8.0
1723940859.4661558,137.70399475097656,-92.0,108.0,-2758.0,4.0,-3.0
1723940859.4694135,137.70899963378906,-95.0,106.0,-2742.0,8.0,-14.0
1723940859.479337,137.718994140625,-103.0,101.0,-2749.0,9.0,-7.0
1723940859.4838326,137.7239990234375,-106.0,100.0,-2752.0,7.0,-10.0
1723940859.4938533,137.73399353027344,-98.0,89.0,-2749.0,11.0,-7.0
1723940859.499192,137.73899841308594,-90.0,102.0,-2743.0,10.0,-6.0
1723940859.509774,137.74899291992188,-97.0,103.0,-2758.0,5.0,-8.0
1723940859.5153546,137.75399780273438,-97.0,104.0,-2748.0,5.0,-6.0
1723940859.523693,137.76400756835938,-92.0,91.0,-2751.0,6.0,-3.0
1723940859.529939,137.7689971923828,-99.0,92.0,-2746.0,1.0,-4.0
1723940859.5393739,137.7790069580078,-105.0,87.0,-2751.0,7.0,-6.0
1723940859.544159,137.78399658203125,-101.0,89.0,-2745.0,3.0,-5.0
1723940859.5543501,137.79400634765625,-97.0,104.0,-2752.0,5.0,-7.0
1723940859.559173,137.7989959716797,-91.0,99.0,-2759.0,9.0,-4.0
1723940859.5691683,137.8090057373047,-94.0,91.0,-2747.0,2.0,-4.0
1723940859.5743287,137.81399536132812,-88.0,99.0,-2742.0,2.0,-5.0
1723940859.584496,137.82400512695312,-98.0,101.0,-2760.0,-1.0,-1.0
1723940859.5897512,137.82899475097656,-92.0,98.0,-2751.0,1.0,-5.0
1723940859.6000662,137.83900451660156,-96.0,96.0,-2752.0,6.0,-6.0
1723940859.6041372,137.843994140625,-105.0,91.0,-2752.0,10.0,-4.0
1723940859.6141613,137.85400390625,-93.0,102.0,-2754.0,6.0,7.0
1723940859.6193285,137.85899353027344,-92.0,93.0,-2752.0,-6.0,-6.0
1723940859.6299136,137.86900329589844,-95.0,100.0,-2756.0,-1.0,-3.0
1723940859.6339073,137.87399291992188,-101.0,94.0,-2743.0,5.0,-4.0
1723940859.644409,137.88400268554688,-92.0,107.0,-2758.0,6.0,-6.0
1723940859.6493642,137.88900756835938,-89.0,98.0,-2751.0,8.0,-9.0
1723940859.6593795,137.8990020751953,-99.0,101.0,-2749.0,1.0,8.0
1723940859.6642148,137.9040069580078,-96.0,94.0,-2750.0,1.0,-13.0
1723940859.6745703,137.91400146484375,-91.0,89.0,-2746.0,9.0,-4.0
1723940859.6794655,137.91900634765625,-103.0,90.0,-2757.0,3.0,-11.0
1723940859.6889396,137.9290008544922,-92.0,97.0,-2762.0,12.0,-2.0
1723940859.6939394,137.9340057373047,-103.0,91.0,-2743.0,-2.0,-6.0
1723940859.7043912,137.94400024414062,-92.0,99.0,-2750.0,-2.0,5.0
1723940859.7093585,137.94900512695312,-95.0,92.0,-2749.0,0.0,-9.0
1723940859.719071,137.95899963378906,-96.0,101.0,-2753.0,9.0,5.0
1723940859.7240343,137.96400451660156,-88.0,99.0,-2756.0,7.0,-6.0
1723940859.7344747,137.9739990234375,-97.0,96.0,-2751.0,5.0,-11.0
1723940859.739711,137.97900390625,-94.0,95.0,-2746.0,2.0,1.0
1723940859.7495017,137.98899841308594,-100.0,98.0,-2747.0,4.0,2.0
1723940859.7544785,137.99400329589844,-110.0,97.0,-2743.0,5.0,-11.0
1723940859.764002,138.00399780273438,-108.0,93.0,-2749.0,9.0,11.0
1723940859.7694073,138.00900268554688,-101.0,94.0,-2746.0,9.0,-10.0
1723940859.7790322,138.0189971923828,-92.0,98.0,-2756.0,7.0,-7.0
1723940859.784041,138.0240020751953,-100.0,99.0,-2746.0,-1.0,3.0
1723940859.7946188,138.03399658203125,-98.0,98.0,-2761.0,8.0,-5.0
1723940859.7996292,138.03900146484375,-94.0,100.0,-2749.0,8.0,-1.0
1723940859.810446,138.0489959716797,-97.0,96.0,-2757.0,-3.0,3.0
1723940859.8167884,138.0540008544922,-90.0,97.0,-2754.0,6.0,-15.0
1723940859.8244731,138.06399536132812,-107.0,94.0,-2746.0,9.0,-1.0
1723940859.8289683,138.06900024414062,-95.0,95.0,-2746.0,-1.0,-5.0
1723940859.8389258,138.07899475097656,-104.0,101.0,-2753.0,5.0,-11.0
1723940859.8443346,138.08399963378906,-103.0,99.0,-2751.0,0.0,-14.0
1723940859.8537414,138.093994140625,-91.0,100.0,-2762.0,7.0,-2.0
1723940859.8586862,138.0989990234375,-95.0,99.0,-2749.0,-8.0,-7.0
1723940859.8693662,138.10899353027344,-100.0,96.0,-2761.0,6.0,-3.0
1723940859.8745723,138.11399841308594,-106.0,103.0,-2747.0,7.0,-3.0
1723940859.8854825,138.12399291992188,-90.0,89.0,-2753.0,3.0,1.0
1723940859.8895545,138.12899780273438,-95.0,93.0,-2753.0,-7.0,-4.0
1723940859.8994293,138.13900756835938,-103.0,105.0,-2754.0,6.0,-6.0
1723940859.904421,138.1439971923828,-101.0,99.0,-2736.0,4.0,-3.0
1723940859.915046,138.1540069580078,-95.0,106.0,-2758.0,9.0,7.0
1723940859.9193301,138.15899658203125,-104.0,88.0,-2749.0,-4.0,-17.0
1723940859.9294348,138.16900634765625,-96.0,97.0,-2750.0,6.0,-4.0
1723940859.9342413,138.1739959716797,-97.0,103.0,-2751.0,9.0,0.0
1723940859.9442816,138.1840057373047,-103.0,90.0,-2758.0,6.0,-7.0
1723940859.9497752,138.18899536132812,-96.0,90.0,-2753.0,0.0,1.0
1723940859.9593778,138.19900512695312,-101.0,96.0,-2756.0,9.0,-9.0
1723940859.9642868,138.20399475097656,-102.0,86.0,-2745.0,0.0,-11.0
1723940859.9744158,138.21400451660156,-92.0,111.0,-2751.0,-3.0,-5.0
