Mag_X,Mag_Y,Mag_Z
-767.0,5982.0,-1300.0
-805.0,5997.0,-1272.0
-842.0,5962.0,-1252.0
-900.0,6002.0,-1237.0
-1097.0,5882.0,-1137.0
-1120.0,5852.0,-1120.0
-1317.0,5820.0,-1020.0
-1390.0,5740.0,-1005.0
-1585.0,5690.0,-852.0
-1742.0,5577.0,-755.0
-1920.0,5472.0,-607.0
-2140.0,5315.0,-487.0
-2285.0,5137.0,-360.0
-2562.0,5017.0,-182.0
-2562.0,5017.0,-182.0
-2950.0,4557.0,-115.0
-3145.0,4475.0,-10.0
-3145.0,4475.0,-10.0
-3625.0,3827.0,120.0
-3757.0,3712.0,135.0
-3897.0,3437.0,162.0
-4155.0,3165.0,277.0
-4295.0,2745.0,340.0
-4385.0,2552.0,312.0
-4532.0,2240.0,297.0
-4552.0,2072.0,330.0
-4567.0,1905.0,325.0
-4567.0,1905.0,325.0
-4735.0,1390.0,385.0
-4762.0,1267.0,400.0
-4882.0,1065.0,497.0
-4815.0,905.0,532.0
-4840.0,782.0,665.0
-4805.0,737.0,700.0
-4805.0,737.0,700.0
-4805.0,687.0,817.0
-4747.0,737.0,812.0
-4747.0,737.0,812.0
-4805.0,807.0,877.0
-4747.0,910.0,790.0
-4762.0,980.0,867.0
-4762.0,1157.0,847.0
-4705.0,1350.0,842.0
-4647.0,1445.0,877.0
-4537.0,1717.0,942.0
-4452.0,1845.0,957.0
-4462.0,2002.0,1045.0
-4462.0,2002.0,1045.0
-4030.0,2842.0,1025.0
-4097.0,2922.0,1030.0
-3945.0,3100.0,1010.0
-3725.0,3455.0,995.0
-3417.0,3827.0,862.0
-3260.0,4075.0,780.0
-2977.0,4435.0,602.0
-2810.0,4592.0,460.0
-2485.0,4987.0,355.0
-2485.0,4987.0,355.0
-1892.0,5350.0,30.0
-1700.0,5517.0,-85.0
-1485.0,5602.0,-150.0
-1130.0,5815.0,-507.0
-727.0,5987.0,-725.0
-727.0,5987.0,-725.0
-135.0,6185.0,-1212.0
-135.0,6185.0,-1212.0
292.0,6170.0,-1690.0
547.0,6190.0,-1960.0
767.0,6045.0,-2247.0
900.0,5997.0,-2405.0
997.0,6032.0,-2527.0
1255.0,5877.0,-2867.0
1460.0,5740.0,-3122.0
1580.0,5710.0,-3260.0
1710.0,5492.0,-3477.0
1710.0,5492.0,-3477.0
1877.0,5275.0,-3852.0
1877.0,5137.0,-3945.0
1982.0,5032.0,-4137.0
1982.0,5032.0,-4137.0
2025.0,4840.0,-4350.0
2072.0,4785.0,-4375.0
2082.0,4682.0,-4402.0
2117.0,4582.0,-4472.0
2197.0,4485.0,-4537.0
2160.0,4430.0,-4555.0
2337.0,4425.0,-4555.0
2337.0,4385.0,-4620.0
2390.0,4360.0,-4537.0
2390.0,4360.0,-4537.0
2542.0,4350.0,-4462.0
2512.0,4415.0,-4487.0
2627.0,4435.0,-4417.0
2657.0,4465.0,-4350.0
2737.0,4510.0,-4182.0
2835.0,4557.0,-4152.0
2857.0,4652.0,-3955.0
2887.0,4687.0,-3905.0
2887.0,4727.0,-3700.0
2882.0,4760.0,-3580.0
3035.0,4935.0,-3395.0
2945.0,5012.0,-3290.0
2935.0,5122.0,-3080.0
2967.0,5225.0,-2887.0
2972.0,5350.0,-2557.0
2930.0,5417.0,-2380.0
2777.0,5542.0,-2100.0
2627.0,5582.0,-1897.0
2637.0,5625.0,-1680.0
2375.0,5740.0,-1365.0
2170.0,5867.0,-990.0
2135.0,5897.0,-862.0
1940.0,6155.0,-700.0
1940.0,6155.0,-700.0
1390.0,5862.0,75.0
1072.0,5810.0,350.0
940.0,5810.0,562.0
695.0,5630.0,832.0
260.0,5492.0,1217.0
67.0,5417.0,1340.0
-275.0,5205.0,1532.0
-455.0,5092.0,1715.0
-830.0,4810.0,1922.0
-1092.0,4592.0,2005.0
-1447.0,4292.0,2242.0
-1600.0,4137.0,2262.0
-1867.0,3930.0,2350.0
-2280.0,3520.0,2472.0
-2652.0,3110.0,2522.0
-2652.0,3110.0,2522.0
-3092.0,2507.0,2457.0
-3092.0,2507.0,2457.0
-3505.0,1875.0,2492.0
-3637.0,1557.0,2487.0
-3715.0,1137.0,2567.0
-3777.0,950.0,2630.0
-3720.0,762.0,2620.0
-3735.0,362.0,2695.0
-3705.0,0.0,2817.0
-3705.0,0.0,2817.0
-3580.0,-635.0,2930.0
-3580.0,-635.0,2930.0
-3400.0,-1142.0,2975.0
-3400.0,-1142.0,2975.0
-3122.0,-1162.0,2877.0
-3175.0,-1697.0,3050.0
-3097.0,-1795.0,3127.0
-2882.0,-1967.0,3182.0
-2752.0,-2230.0,3260.0
-2637.0,-2270.0,3275.0
-2460.0,-2397.0,3300.0
-2460.0,-2397.0,3300.0
-2107.0,-2615.0,3345.0
-1972.0,-2715.0,3462.0
-1725.0,-2720.0,3547.0
-1725.0,-2720.0,3547.0
-1307.0,-2947.0,3625.0
-1182.0,-2912.0,3640.0
-825.0,-2640.0,3562.0
-767.0,-2967.0,3752.0
-507.0,-2932.0,3767.0
-507.0,-2932.0,3767.0
-82.0,-2882.0,3877.0
10.0,-2857.0,3867.0
140.0,-2847.0,3915.0
140.0,-2847.0,3915.0
560.0,-2640.0,3990.0
610.0,-2590.0,3980.0
805.0,-2427.0,4062.0
882.0,-2310.0,4062.0
1025.0,-2260.0,4122.0
1177.0,-2042.0,4152.0
1302.0,-1815.0,4167.0
1302.0,-1815.0,4167.0
1490.0,-1425.0,4217.0
1532.0,-1287.0,4225.0
1632.0,-1152.0,4217.0
1657.0,-767.0,4225.0
1737.0,-635.0,4250.0
1857.0,-322.0,4202.0
1857.0,-322.0,4202.0
2055.0,100.0,4225.0
2140.0,475.0,4040.0
2140.0,475.0,4040.0
2275.0,910.0,3920.0
2312.0,1075.0,3877.0
2365.0,1310.0,3837.0
2480.0,1652.0,3742.0
2570.0,1982.0,3585.0
2647.0,2195.0,3502.0
2685.0,2502.0,3152.0
2737.0,2690.0,3092.0
2795.0,2887.0,2965.0
2795.0,2887.0,2965.0
2972.0,3490.0,2502.0
2987.0,3585.0,2385.0
3020.0,3752.0,2227.0
3077.0,3950.0,1995.0
3077.0,3950.0,1995.0
3045.0,4172.0,1700.0
3202.0,4607.0,1370.0
3192.0,4632.0,1272.0
3207.0,4860.0,952.0
3245.0,4905.0,750.0
3227.0,4895.0,450.0
3182.0,4992.0,247.0
3260.0,5127.0,-60.0
3222.0,5172.0,-237.0
3240.0,5162.0,-512.0
3265.0,5255.0,-800.0
3275.0,5335.0,-1000.0
3302.0,5310.0,-1095.0
3312.0,5325.0,-1202.0
3302.0,5250.0,-1395.0
3312.0,5345.0,-1660.0
3265.0,5300.0,-1792.0
3355.0,5330.0,-1917.0
3365.0,5335.0,-2050.0
3332.0,5295.0,-2267.0
3307.0,5245.0,-2375.0
3255.0,5235.0,-2605.0
3302.0,5205.0,-2630.0
3265.0,5180.0,-2832.0
3175.0,5127.0,-2897.0
3217.0,5137.0,-3035.0
3192.0,5107.0,-3147.0
3092.0,5057.0,-3212.0
3092.0,5057.0,-3212.0
2992.0,4945.0,-3462.0
2992.0,4945.0,-3462.0
2925.0,4920.0,-3675.0
2925.0,4920.0,-3675.0
2935.0,4890.0,-3747.0
2910.0,4830.0,-3757.0
2892.0,4880.0,-3720.0
2940.0,4875.0,-3725.0
2852.0,4825.0,-3690.0
2840.0,4880.0,-3720.0
2747.0,4910.0,-3660.0
2737.0,4915.0,-3700.0
2680.0,4972.0,-3675.0
2610.0,5012.0,-3630.0
2505.0,5052.0,-3542.0
2505.0,5052.0,-3542.0
2417.0,5167.0,-3477.0
2345.0,5547.0,-3497.0
2255.0,5527.0,-3340.0
2317.0,5982.0,-3340.0
2140.0,5765.0,-3087.0
1935.0,5602.0,-2950.0
1767.0,5780.0,-2735.0
1767.0,5780.0,-2735.0
1552.0,5922.0,-2487.0
1552.0,5922.0,-2487.0
1280.0,5957.0,-2275.0
1120.0,6032.0,-2207.0
1010.0,6075.0,-2085.0
887.0,6055.0,-2095.0
690.0,6135.0,-1980.0
637.0,6060.0,-1985.0
485.0,6135.0,-1887.0
392.0,6120.0,-1882.0
192.0,6027.0,-1817.0
97.0,6105.0,-1807.0
-25.0,6060.0,-1725.0
-25.0,6060.0,-1725.0
-340.0,6100.0,-1625.0
-402.0,6022.0,-1587.0
-605.0,6002.0,-1572.0
-652.0,5982.0,-1542.0
-747.0,5972.0,-1512.0
-925.0,5922.0,-1532.0
-1125.0,5937.0,-1472.0
-1177.0,5832.0,-1512.0
-1412.0,5770.0,-1487.0
-1412.0,5770.0,-1487.0
-1675.0,5592.0,-1455.0
-1790.0,5547.0,-1395.0
-1992.0,5402.0,-1477.0
-2107.0,5442.0,-1482.0
-2322.0,5290.0,-1450.0
-2322.0,5290.0,-1450.0
-2570.0,5077.0,-1487.0
-2570.0,5077.0,-1487.0
-2782.0,4820.0,-1497.0
-2782.0,4820.0,-1497.0
-3050.0,4760.0,-1477.0
-3187.0,4460.0,-1472.0
-3270.0,4395.0,-1462.0
-3505.0,4237.0,-1527.0
-3532.0,4162.0,-1527.0
-3747.0,3975.0,-1487.0
-3825.0,3702.0,-1455.0
-3910.0,3660.0,-1415.0
-4007.0,3437.0,-1400.0
-4007.0,3437.0,-1400.0
-4245.0,3307.0,-1517.0
-4260.0,3175.0,-1542.0
-4250.0,3150.0,-1502.0
-4470.0,2765.0,-1405.0
-4462.0,2705.0,-1365.0
-4552.0,2492.0,-1262.0
-4595.0,2315.0,-1222.0
-4562.0,2220.0,-1162.0
-4720.0,2017.0,-1040.0
-4720.0,2017.0,-1040.0
-4720.0,1870.0,-1005.0
-4830.0,1657.0,-857.0
-4820.0,1602.0,-790.0
-4767.0,1672.0,-750.0
-4915.0,1360.0,-622.0
-4872.0,1217.0,-390.0
-4872.0,1217.0,-390.0
-4825.0,1025.0,-55.0
-4792.0,852.0,272.0
-4792.0,852.0,272.0
-4695.0,657.0,952.0
-4630.0,575.0,1095.0
-4557.0,500.0,1340.0
-4395.0,412.0,1665.0
-4275.0,277.0,2025.0
-4202.0,292.0,2187.0
-3987.0,372.0,2462.0
-3915.0,377.0,2685.0
-3580.0,530.0,2935.0
-3355.0,585.0,3137.0
-3092.0,747.0,3452.0
-3092.0,747.0,3452.0
-2322.0,995.0,3965.0
-2322.0,995.0,3965.0
-1557.0,1162.0,4295.0
-1317.0,1227.0,4417.0
-727.0,1282.0,4507.0
-507.0,1400.0,4512.0
-25.0,1475.0,4630.0
255.0,1582.0,4580.0
600.0,1825.0,4365.0
867.0,1815.0,4492.0
1292.0,2042.0,4330.0
1427.0,2117.0,4370.0
1815.0,2345.0,4137.0
1957.0,2412.0,4025.0
2322.0,2635.0,3832.0
2475.0,2685.0,3690.0
2757.0,2862.0,3447.0
2757.0,2862.0,3447.0
3112.0,3140.0,3117.0
3197.0,3252.0,3005.0
3380.0,3475.0,2650.0
3432.0,3505.0,2517.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
380.0,5775.0,20.0
202.0,5770.0,120.0
87.0,5720.0,182.0
-67.0,5847.0,287.0
-2304.0,3580.0,256.0
-230.0,6100.0,207.0
-522.0,5735.0,340.0
-657.0,5730.0,380.0
-867.0,5615.0,380.0
-872.0,5625.0,405.0
-1005.0,5790.0,232.0
-1072.0,5522.0,400.0
-1230.0,5472.0,445.0
-1297.0,5487.0,405.0
-1407.0,5417.0,435.0
-1407.0,5417.0,435.0
-1700.0,5275.0,522.0
-1690.0,5255.0,512.0
-1777.0,5215.0,547.0
-1820.0,5190.0,522.0
-1957.0,5147.0,522.0
-1972.0,5167.0,532.0
-2102.0,5082.0,460.0
-2112.0,5027.0,455.0
-2177.0,4977.0,470.0
-2245.0,5007.0,475.0
-2227.0,5002.0,455.0
-2227.0,5002.0,455.0
-2245.0,4982.0,502.0
-2297.0,4967.0,465.0
-2312.0,4992.0,532.0
-2312.0,5027.0,415.0
-2350.0,4820.0,562.0
-2407.0,4880.0,597.0
-2322.0,4910.0,450.0
-2292.0,4895.0,470.0
-2350.0,4960.0,465.0
-2302.0,4915.0,415.0
-2355.0,4925.0,385.0
-2345.0,4920.0,430.0
-2360.0,4850.0,405.0
-2505.0,4930.0,370.0
-2485.0,4830.0,395.0
-2517.0,4820.0,267.0
-2632.0,4805.0,282.0
-2600.0,4805.0,232.0
-2680.0,4845.0,120.0
-2680.0,4845.0,120.0
-2852.0,4672.0,90.0
-2897.0,4637.0,65.0
-2915.0,4617.0,-25.0
-3020.0,4537.0,-120.0
-3122.0,4430.0,-207.0
-3197.0,4355.0,-242.0
-3297.0,4345.0,-365.0
-3285.0,4277.0,-340.0
-3400.0,4192.0,-455.0
-3490.0,4162.0,-455.0
-3527.0,4085.0,-480.0
-3620.0,4065.0,-537.0
-3652.0,4070.0,-470.0
-3642.0,3985.0,-542.0
-3772.0,3945.0,-517.0
-3742.0,3915.0,-567.0
-3730.0,3930.0,-492.0
-3730.0,3955.0,-487.0
-3667.0,3945.0,-475.0
-3715.0,3857.0,-390.0
-3667.0,3867.0,-345.0
-3657.0,3920.0,-350.0
-3615.0,3915.0,-272.0
-3615.0,3915.0,-272.0
-3517.0,3985.0,-25.0
-3517.0,3985.0,-25.0
-3395.0,4202.0,197.0
-3395.0,4202.0,197.0
-3130.0,4325.0,355.0
-3130.0,4325.0,355.0
-2810.0,4592.0,602.0
-2662.0,4662.0,612.0
-2407.0,4830.0,627.0
-2192.0,4885.0,705.0
-2192.0,4885.0,705.0
-1830.0,5132.0,627.0
-1690.0,5275.0,700.0
-1265.0,5397.0,680.0
-1265.0,5397.0,680.0
-857.0,5547.0,592.0
-580.0,5645.0,480.0
-475.0,5695.0,435.0
-182.0,6105.0,162.0
45.0,5887.0,192.0
202.0,5892.0,70.0
202.0,5892.0,70.0
600.0,6007.0,-287.0
600.0,6007.0,-287.0
795.0,6095.0,-582.0
842.0,6045.0,-675.0
1040.0,6382.0,-1000.0
1055.0,6120.0,-1045.0
1145.0,6032.0,-1222.0
1240.0,6090.0,-1330.0
1240.0,6105.0,-1557.0
1182.0,6027.0,-1635.0
1312.0,6150.0,-1817.0
1360.0,6045.0,-1892.0
1380.0,5992.0,-2050.0
1397.0,6012.0,-2127.0
1442.0,5922.0,-2280.0
1442.0,5922.0,-2280.0
1407.0,5892.0,-2502.0
1422.0,5862.0,-2587.0
1465.0,5887.0,-2767.0
1475.0,5842.0,-2802.0
1402.0,5790.0,-2970.0
1380.0,5795.0,-3040.0
1340.0,5715.0,-3157.0
1260.0,5685.0,-3217.0
1287.0,5665.0,-3340.0
1287.0,5665.0,-3340.0
1240.0,5690.0,-3462.0
1207.0,5680.0,-3497.0
1125.0,5615.0,-3517.0
1082.0,5620.0,-3567.0
1030.0,5572.0,-3580.0
987.0,5620.0,-3567.0
925.0,5867.0,-3832.0
877.0,5532.0,-3660.0
785.0,5620.0,-3705.0
820.0,5602.0,-3680.0
732.0,5542.0,-3680.0
772.0,5597.0,-3680.0
642.0,5587.0,-3640.0
637.0,5635.0,-3615.0
627.0,5670.0,-3640.0
605.0,5640.0,-3562.0
495.0,5650.0,-3600.0
575.0,5740.0,-3610.0
507.0,5660.0,-3547.0
527.0,5695.0,-3552.0
585.0,5690.0,-3502.0
617.0,5670.0,-3527.0
485.0,5685.0,-3537.0
502.0,5700.0,-3452.0
485.0,5700.0,-3492.0
485.0,5700.0,-3492.0
450.0,5715.0,-3527.0
485.0,5690.0,-3527.0
442.0,5750.0,-3512.0
417.0,5685.0,-3482.0
417.0,5685.0,-3482.0
442.0,5735.0,-3492.0
417.0,5670.0,-3537.0
455.0,5730.0,-3522.0
475.0,5660.0,-3567.0
442.0,5675.0,-3585.0
517.0,5660.0,-3575.0
532.0,5582.0,-3705.0
605.0,5522.0,-3822.0
627.0,5497.0,-3872.0
757.0,5447.0,-3970.0
830.0,5457.0,-4055.0
790.0,5285.0,-4050.0
887.0,5290.0,-4102.0
882.0,5290.0,-4172.0
882.0,5290.0,-4172.0
1067.0,5195.0,-4320.0
1125.0,4997.0,-4422.0
1182.0,4940.0,-4457.0
1245.0,4850.0,-4620.0
1250.0,4627.0,-4767.0
1250.0,4622.0,-4867.0
1302.0,4365.0,-5042.0
1280.0,4247.0,-5122.0
1275.0,4102.0,-5345.0
1192.0,3925.0,-5350.0
1165.0,3772.0,-5497.0
1097.0,3655.0,-5555.0
1067.0,3590.0,-5575.0
1067.0,3590.0,-5575.0
1010.0,3297.0,-5742.0
1010.0,3297.0,-5742.0
1097.0,3085.0,-5807.0
1097.0,3085.0,-5807.0
1177.0,2922.0,-5812.0
1235.0,2827.0,-5930.0
1265.0,2720.0,-5925.0
1240.0,2690.0,-5950.0
1260.0,2670.0,-5960.0
1265.0,2562.0,-5980.0
1255.0,2432.0,-6062.0
1255.0,2432.0,-6062.0
1187.0,2280.0,-5985.0
1187.0,2280.0,-5985.0
1255.0,2432.0,-6147.0
1287.0,2122.0,-6047.0
1360.0,2007.0,-6082.0
1302.0,1952.0,-5995.0
1312.0,1920.0,-6102.0
1365.0,1925.0,-6112.0
1340.0,1810.0,-6052.0
1322.0,1800.0,-6112.0
1317.0,1800.0,-6122.0
1287.0,1702.0,-6057.0
1322.0,1677.0,-6127.0
1322.0,1677.0,-6127.0
1370.0,1542.0,-6112.0
1322.0,1512.0,-6147.0
1397.0,1592.0,-6117.0
1412.0,1602.0,-6127.0
1542.0,1485.0,-6137.0
1490.0,1500.0,-6107.0
1390.0,1350.0,-6175.0
1402.0,1360.0,-6102.0
1422.0,1305.0,-6097.0
1517.0,1325.0,-6112.0
1500.0,1272.0,-6092.0
1557.0,1375.0,-6067.0
1680.0,1380.0,-6067.0
1695.0,1375.0,-6022.0
1847.0,1450.0,-6005.0
1867.0,1480.0,-5970.0
2117.0,1612.0,-5900.0
2227.0,1687.0,-5860.0
2227.0,1755.0,-5787.0
2317.0,1845.0,-5792.0
2490.0,1962.0,-5727.0
2522.0,2127.0,-5640.0
2522.0,2127.0,-5640.0
2680.0,2377.0,-5452.0
2747.0,2507.0,-5422.0
2747.0,2507.0,-5422.0
2877.0,2877.0,-5265.0
2877.0,3105.0,-5147.0
2955.0,3262.0,-5127.0
2835.0,3397.0,-5102.0
2882.0,3610.0,-4915.0
2835.0,3687.0,-4812.0
2862.0,3895.0,-4705.0
2862.0,3940.0,-4645.0
2825.0,4142.0,-4462.0
2825.0,4167.0,-4442.0
2747.0,4297.0,-4320.0
2762.0,4415.0,-4230.0
2730.0,4552.0,-4132.0
2730.0,4552.0,-4132.0
2610.0,4860.0,-3767.0
2610.0,4860.0,-3767.0
2500.0,5102.0,-3522.0
2585.0,5547.0,-3537.0
2307.0,5390.0,-3212.0
2217.0,5437.0,-3107.0
2145.0,5625.0,-2950.0
2015.0,5597.0,-2832.0
1887.0,5775.0,-2675.0
1887.0,5775.0,-2675.0
1710.0,5852.0,-2410.0
1610.0,5847.0,-2360.0
1485.0,5947.0,-2232.0
1385.0,5982.0,-2207.0
1280.0,6070.0,-2040.0
1280.0,6070.0,-2040.0
1050.0,6027.0,-1907.0
1120.0,6130.0,-1902.0
847.0,6105.0,-1780.0
772.0,6100.0,-1802.0
685.0,6200.0,-1700.0
542.0,6070.0,-1660.0
455.0,6130.0,-1612.0
235.0,6130.0,-1532.0
235.0,6130.0,-1532.0
-50.0,6125.0,-1492.0
-50.0,6125.0,-1492.0
-275.0,6150.0,-1472.0
-275.0,6150.0,-1472.0
-480.0,6007.0,-1482.0
-517.0,6115.0,-1522.0
-502.0,6327.0,-1435.0
-767.0,5972.0,-1497.0
-825.0,5962.0,-1487.0
-967.0,5932.0,-1537.0
-1055.0,5877.0,-1497.0
-1102.0,5917.0,-1487.0
-1172.0,5815.0,-1542.0
-1172.0,5815.0,-1542.0
-1302.0,5952.0,-1587.0
-1312.0,5927.0,-1572.0
-1312.0,5927.0,-1572.0
-1470.0,5775.0,-1577.0
-1442.0,5700.0,-1592.0
-1512.0,5775.0,-1760.0
-1470.0,5750.0,-1612.0
-1470.0,5750.0,-1612.0
-1500.0,5770.0,-1572.0
-1475.0,5700.0,-1567.0
-1480.0,5730.0,-1487.0
-1432.0,5730.0,-1462.0
-1412.0,5780.0,-1420.0
-1375.0,5820.0,-1385.0
-1317.0,5832.0,-1360.0
-1197.0,5832.0,-1325.0
-1172.0,5927.0,-1300.0
-1010.0,5892.0,-1222.0
-847.0,5987.0,-1197.0
-847.0,5987.0,-1197.0
-720.0,6037.0,-1242.0
-627.0,6095.0,-1217.0
-532.0,6115.0,-1227.0
-312.0,6085.0,-1252.0
-217.0,6125.0,-1310.0
-20.0,6135.0,-1375.0
35.0,6130.0,-1430.0
345.0,6185.0,-1577.0
375.0,6115.0,-1730.0
455.0,6185.0,-1710.0
595.0,6075.0,-1857.0
652.0,6135.0,-1932.0
652.0,6135.0,-1932.0
872.0,6065.0,-2257.0
882.0,6075.0,-2305.0
962.0,6090.0,-2420.0
1025.0,5992.0,-2610.0
1087.0,5947.0,-2807.0
1062.0,5887.0,-2935.0
1192.0,5660.0,-3055.0
1177.0,5660.0,-3147.0
1222.0,5537.0,-3290.0
1230.0,5675.0,-3390.0
1350.0,5562.0,-3567.0
1275.0,5492.0,-3575.0
1260.0,5537.0,-3725.0
1250.0,5507.0,-3715.0
1202.0,5432.0,-3842.0
1187.0,5412.0,-3910.0
1192.0,5310.0,-4015.0
1172.0,5285.0,-4040.0
1145.0,5220.0,-4202.0
1145.0,5220.0,-4202.0
1145.0,5162.0,-4370.0
1067.0,5122.0,-4407.0
1062.0,5022.0,-4437.0
1082.0,5017.0,-4467.0
1035.0,4935.0,-4575.0
1040.0,4930.0,-4555.0
1030.0,4925.0,-4620.0
1030.0,4835.0,-4610.0
1030.0,4835.0,-4610.0
1077.0,4855.0,-4615.0
1077.0,4855.0,-4615.0
1212.0,4835.0,-4670.0
1235.0,4845.0,-4580.0
1245.0,4895.0,-4600.0
1260.0,4940.0,-4575.0
1260.0,4940.0,-4575.0
1360.0,4967.0,-4517.0
1402.0,4977.0,-4422.0
1402.0,4960.0,-4370.0
1417.0,5042.0,-4375.0
-1276.0,3580.0,256.0
1547.0,5167.0,-4235.0
1580.0,5147.0,-4142.0
1542.0,5210.0,-4040.0
1642.0,5315.0,-3892.0
1632.0,5365.0,-3822.0
1667.0,5457.0,-3730.0
1700.0,5452.0,-3665.0
1782.0,5497.0,-3512.0
1782.0,5497.0,-3512.0
1767.0,5602.0,-3290.0
1767.0,5602.0,-3290.0
1732.0,5695.0,-3010.0
1685.0,5700.0,-2940.0
1690.0,5820.0,-2735.0
1667.0,5795.0,-2730.0
1605.0,5847.0,-2625.0
1585.0,5922.0,-2600.0
1527.0,5862.0,-2532.0
1527.0,5862.0,-2532.0
1512.0,5927.0,-2380.0
1442.0,5927.0,-2447.0
1422.0,5997.0,-2375.0
1350.0,6012.0,-2335.0
1270.0,6027.0,-2207.0
1260.0,6050.0,-2182.0
1155.0,6050.0,-2065.0
1092.0,6100.0,-2020.0
1030.0,6180.0,-1897.0
962.0,6165.0,-1797.0
945.0,6135.0,-1700.0
825.0,6160.0,-1710.0
690.0,6155.0,-1592.0
675.0,6170.0,-1582.0
537.0,6145.0,-1532.0
412.0,6120.0,-1497.0
380.0,6175.0,-1425.0
292.0,6135.0,-1355.0
160.0,6130.0,-1310.0
72.0,6145.0,-1242.0
-82.0,6065.0,-1142.0
-240.0,6262.0,-1090.0
-312.0,6317.0,-1005.0
-547.0,6095.0,-1025.0
-547.0,6095.0,-1025.0
-820.0,5897.0,-887.0
-920.0,5887.0,-872.0
-920.0,5887.0,-872.0
-1192.0,5785.0,-852.0
-1355.0,5780.0,-817.0
-1537.0,5650.0,-822.0
-1537.0,5650.0,-822.0
-1777.0,5507.0,-765.0
-1777.0,5507.0,-765.0
-1872.0,5422.0,-710.0
-1872.0,5422.0,-710.0
-2235.0,5225.0,-675.0
-2365.0,5215.0,-642.0
-2395.0,5162.0,-612.0
-2412.0,5102.0,-617.0
-2562.0,5022.0,-440.0
-2542.0,5032.0,-405.0
-2600.0,5017.0,-167.0
-2580.0,4987.0,-125.0
-2527.0,4890.0,20.0
-2480.0,4865.0,302.0
-2385.0,4860.0,385.0
-2275.0,4845.0,710.0
-2192.0,4865.0,822.0
-2030.0,4780.0,1075.0
-1820.0,4900.0,1292.0
-1610.0,4875.0,1385.0
-1390.0,4885.0,1557.0
-1390.0,4885.0,1557.0
-1035.0,4905.0,1690.0
-852.0,4997.0,1760.0
-670.0,5057.0,1802.0
-327.0,5027.0,1730.0
15.0,5180.0,1715.0
150.0,5180.0,1635.0
465.0,5275.0,1537.0
532.0,5340.0,1482.0
952.0,5432.0,1320.0
1092.0,5462.0,1182.0
1302.0,5537.0,975.0
1412.0,5582.0,827.0
1575.0,5680.0,602.0
1632.0,5660.0,512.0
1772.0,5670.0,222.0
1867.0,5680.0,187.0
1977.0,5765.0,-125.0
2020.0,5810.0,-272.0
2097.0,5837.0,-465.0
2092.0,5805.0,-627.0
2155.0,5872.0,-847.0
2255.0,6205.0,-952.0
2135.0,5872.0,-1157.0
2087.0,5852.0,-1182.0
2107.0,5887.0,-1425.0
2040.0,5877.0,-1557.0
2082.0,5907.0,-1735.0
1992.0,5897.0,-1842.0
1925.0,5937.0,-2035.0
1905.0,5907.0,-2127.0
1905.0,5907.0,-2127.0
1777.0,5882.0,-2452.0
1565.0,5872.0,-2625.0
1465.0,5827.0,-2802.0
1465.0,5827.0,-2802.0
1465.0,5827.0,-2802.0
1177.0,5837.0,-3142.0
1062.0,5775.0,-3265.0
972.0,5735.0,-3350.0
830.0,5730.0,-3507.0
652.0,5602.0,-3625.0
585.0,5582.0,-3665.0
507.0,5507.0,-3842.0
432.0,5447.0,-3857.0
407.0,5427.0,-4005.0
407.0,5427.0,-4005.0
192.0,5305.0,-4152.0
192.0,5300.0,-4225.0
155.0,5215.0,-4255.0
25.0,5092.0,-4360.0
-92.0,4987.0,-4482.0
-50.0,4945.0,-4537.0
-82.0,4935.0,-4585.0
-140.0,4915.0,-4605.0
-135.0,4815.0,-4650.0
-135.0,4815.0,-4650.0
-187.0,4607.0,-4852.0
-182.0,4577.0,-4880.0
-130.0,4490.0,-4985.0
-35.0,4430.0,-5087.0
20.0,4340.0,-5137.0
192.0,4212.0,-5372.0
197.0,3867.0,-5387.0
187.0,3847.0,-5437.0
150.0,3742.0,-5442.0
115.0,3692.0,-5457.0
212.0,3762.0,-5595.0
140.0,3742.0,-5550.0
172.0,3727.0,-5535.0
187.0,3817.0,-5540.0
187.0,3837.0,-5545.0
207.0,3970.0,-5457.0
207.0,3970.0,-5457.0
217.0,4122.0,-5290.0
82.0,4287.0,-5280.0
82.0,4287.0,-5280.0
-25.0,4395.0,-5052.0
-5.0,4490.0,-5047.0
-10.0,4525.0,-4935.0
35.0,4622.0,-4915.0
172.0,4732.0,-4807.0
150.0,4810.0,-4680.0
167.0,4960.0,-4560.0
150.0,5017.0,-4467.0
135.0,5112.0,-4330.0
130.0,5255.0,-4275.0
115.0,5260.0,-4062.0
115.0,5260.0,-4062.0
-40.0,5432.0,-3920.0
-40.0,5432.0,-3920.0
-125.0,5537.0,-3782.0
-140.0,5537.0,-3772.0
-212.0,5532.0,-3670.0
-250.0,5562.0,-3630.0
-322.0,5587.0,-3542.0
-307.0,5587.0,-3457.0
-360.0,5685.0,-3370.0
-385.0,5625.0,-3285.0
-580.0,5680.0,-3270.0
-537.0,5715.0,-3192.0
-790.0,5695.0,-3152.0
-852.0,5655.0,-3157.0
-905.0,5557.0,-3122.0
-1025.0,5582.0,-3065.0
-1107.0,5705.0,-3035.0
-1187.0,5690.0,-3000.0
-1212.0,5720.0,-2965.0
-1280.0,5650.0,-2925.0
