Timestamp (ns),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
1724512035200381792,-192.0,-84.0,2699.0,1.0,-11.0,-2.0
1724512035205356157,-190.0,-90.0,2715.0,8.0,-8.0,4.0
1724512035210361040,-185.0,-90.0,2698.0,6.0,-17.0,-6.0
1724512035215365923,-196.0,-88.0,2702.0,-2.0,-6.0,-1.0
1724512035220370806,-191.0,-91.0,2713.0,2.0,-10.0,0.0
1724512035225375689,-188.0,-97.0,2709.0,0.0,-8.0,0.0
1724512035230380571,-194.0,-87.0,2703.0,7.0,-8.0,5.0
1724512035235354937,-197.0,-94.0,2703.0,7.0,-10.0,-2.0
1724512035240359819,-185.0,-97.0,2708.0,-1.0,-10.0,3.0
1724512035245364702,-190.0,-99.0,2700.0,0.0,-6.0,-6.0
1724512035250369585,-187.0,-91.0,2711.0,6.0,-18.0,-2.0
1724512035255374468,-184.0,-88.0,2702.0,3.0,-11.0,-7.0
1724512035260379351,-188.0,-92.0,2714.0,-1.0,-2.0,-4.0
1724512035265353716,-197.0,-87.0,2710.0,6.0,-15.0,-2.0
1724512035270358599,-187.0,-76.0,2701.0,-2.0,-12.0,0.0
1724512035275363482,-189.0,-84.0,2707.0,5.0,-10.0,-7.0
1724512035280368364,-191.0,-87.0,2708.0,2.0,-9.0,0.0
1724512035285373247,-197.0,-92.0,2703.0,9.0,-14.0,0.0
1724512035290378130,-195.0,-95.0,2707.0,7.0,-12.0,-3.0
1724512035295352495,-191.0,-91.0,2714.0,0.0,-4.0,2.0
1724512035300357378,-190.0,-89.0,2699.0,3.0,-13.0,-6.0
1724512035305362261,-192.0,-83.0,2698.0,6.0,-14.0,-3.0
1724512035310367144,-190.0,-98.0,2709.0,3.0,-10.0,1.0
1724512035315372026,-195.0,-98.0,2713.0,6.0,-9.0,2.0
1724512035320376909,-198.0,-90.0,2710.0,6.0,-16.0,-5.0
1724512035325381792,-184.0,-84.0,2705.0,4.0,2.0,-7.0
1724512035330356157,-188.0,-93.0,2706.0,3.0,-8.0,2.0
1724512035335361040,-186.0,-83.0,2708.0,4.0,-15.0,-13.0
1724512035340365923,-191.0,-91.0,2717.0,4.0,-10.0,8.0
1724512035345370806,-191.0,-91.0,2704.0,0.0,-11.0,-1.0
1724512035350375689,-181.0,-89.0,2703.0,0.0,-13.0,-5.0
1724512035355380571,-181.0,-86.0,2709.0,1.0,2.0,1.0
1724512035360354937,-191.0,-91.0,2702.0,1.0,2.0,1.0
1724512035365359819,-195.0,-86.0,2704.0,-1.0,-12.0,1.0
1724512035370364702,-190.0,-86.0,2705.0,4.0,-13.0,-6.0
1724512035375369585,-182.0,-90.0,2702.0,6.0,-7.0,-1.0
1724512035380374468,-185.0,-89.0,2707.0,16.0,-7.0,-7.0
1724512035385379351,-193.0,-90.0,2705.0,2.0,-10.0,2.0
1724512035390353716,-192.0,-99.0,2702.0,9.0,-15.0,-2.0
1724512035395358599,-182.0,-93.0,2711.0,5.0,-10.0,2.0
1724512035400363482,-186.0,-85.0,2707.0,2.0,-16.0,0.0
1724512035405368364,-189.0,-86.0,2703.0,4.0,-15.0,2.0
1724512035410373247,-197.0,-86.0,2701.0,10.0,-14.0,-5.0
1724512035415378130,-194.0,-90.0,2713.0,7.0,-9.0,-1.0
1724512035420352495,-187.0,-92.0,2701.0,10.0,-6.0,4.0
1724512035425357378,-192.0,-92.0,2703.0,11.0,-6.0,0.0
1724512035430362261,-193.0,-87.0,2711.0,7.0,-14.0,-4.0
1724512035435367144,-187.0,-86.0,2706.0,0.0,-9.0,1.0
1724512035440372026,-187.0,-91.0,2708.0,9.0,-12.0,-8.0
1724512035445376909,-193.0,-84.0,2697.0,9.0,-2.0,1.0
1724512035450381792,-195.0,-84.0,2704.0,2.0,-6.0,-2.0
1724512035455356157,-199.0,-94.0,2711.0,3.0,-8.0,6.0
1724512035460361040,-192.0,-97.0,2707.0,2.0,-9.0,-5.0
1724512035465365923,-191.0,-94.0,2704.0,10.0,-6.0,-8.0
1724512035470370806,-188.0,-97.0,2700.0,-1.0,-12.0,-2.0
1724512035475375689,-188.0,-94.0,2700.0,3.0,-8.0,-1.0
1724512035480380571,-199.0,-87.0,2699.0,3.0,-8.0,-5.0
1724512035485354937,-189.0,-99.0,2700.0,1.0,-3.0,-1.0
1724512035490359819,-195.0,-93.0,2707.0,8.0,-4.0,-4.0
1724512035495364702,-195.0,-78.0,2705.0,6.0,-18.0,-6.0
1724512035500369585,-187.0,-101.0,2702.0,1.0,-4.0,0.0
1724512035505374468,-188.0,-100.0,2703.0,5.0,-5.0,3.0
1724512035510379351,-188.0,-86.0,2712.0,2.0,-11.0,2.0
1724512035515353716,-192.0,-86.0,2703.0,6.0,-7.0,-7.0
1724512035520358599,-192.0,-89.0,2710.0,6.0,-15.0,5.0
1724512035525363482,-188.0,-96.0,2704.0,3.0,-5.0,2.0
1724512035530368364,-195.0,-90.0,2710.0,4.0,-4.0,-4.0
1724512035535373247,-195.0,-89.0,2704.0,-1.0,-12.0,3.0
1724512035540378130,-195.0,-95.0,2705.0,4.0,-4.0,1.0
1724512035545352495,-190.0,-85.0,2711.0,9.0,-14.0,-4.0
1724512035550357378,-198.0,-85.0,2705.0,2.0,-5.0,-4.0
1724512035555362261,-196.0,-96.0,2701.0,4.0,-3.0,-4.0
1724512035560367144,-187.0,-81.0,2695.0,6.0,-4.0,1.0
1724512035565372026,-187.0,-81.0,2700.0,9.0,-13.0,-1.0
1724512035570376909,-193.0,-91.0,2712.0,7.0,-15.0,-10.0
1724512035575381792,-190.0,-80.0,2713.0,-1.0,-10.0,2.0
1724512035580356157,-199.0,-89.0,2707.0,7.0,-12.0,-9.0
1724512035585361040,-189.0,-90.0,2702.0,5.0,-12.0,-2.0
1724512035590365923,-186.0,-84.0,2708.0,1.0,-11.0,0.0
1724512035595370806,-194.0,-98.0,2706.0,-4.0,-12.0,2.0
1724512035600375689,-196.0,-92.0,2699.0,12.0,-15.0,-9.0
1724512035605380571,-192.0,-80.0,2709.0,2.0,-15.0,-3.0
1724512035610354937,-198.0,-102.0,2706.0,-5.0,-10.0,-2.0
1724512035615359819,-193.0,-98.0,2704.0,6.0,-15.0,4.0
1724512035620364702,-182.0,-81.0,2704.0,1.0,-4.0,-2.0
1724512035625369585,-195.0,-85.0,2712.0,1.0,-13.0,-4.0
1724512035630374468,-195.0,-85.0,2712.0,7.0,-6.0,3.0
1724512035635379351,-190.0,-88.0,2706.0,8.0,-6.0,2.0
1724512035640353716,-196.0,-82.0,2709.0,7.0,-3.0,-5.0
1724512035645358599,-199.0,-92.0,2700.0,2.0,-13.0,1.0
1724512035650363482,-190.0,-82.0,2707.0,1.0,-17.0,-7.0
1724512035655368364,-199.0,-88.0,2707.0,3.0,-19.0,5.0
1724512035660373247,-201.0,-87.0,2708.0,8.0,-18.0,-4.0
1724512035665378130,-194.0,-81.0,2693.0,6.0,-4.0,1.0
1724512035670352495,-197.0,-84.0,2708.0,2.0,0.0,1.0
1724512035675357378,-196.0,-87.0,2709.0,-2.0,-11.0,2.0
1724512035680362261,-189.0,-89.0,2701.0,4.0,-5.0,-3.0
1724512035685367144,-189.0,-84.0,2704.0,6.0,-8.0,5.0
1724512035690372026,-190.0,-96.0,2703.0,0.0,-14.0,-2.0
1724512035695376909,-199.0,-88.0,2708.0,7.0,-11.0,-2.0
1724512035700381792,-190.0,-88.0,2705.0,4.0,-14.0,2.0
1724512035705356157,-195.0,-92.0,2700.0,3.0,-7.0,-7.0
1724512035710361040,-187.0,-90.0,2699.0,0.0,-6.0,-4.0
1724512035715365923,-194.0,-89.0,2696.0,13.0,-9.0,0.0
1724512035720370806,-191.0,-82.0,2697.0,1.0,-6.0,-3.0
1724512035725375689,-190.0,-81.0,2706.0,9.0,-11.0,1.0
1724512035730380571,-190.0,-88.0,2710.0,5.0,-5.0,-6.0
1724512035735354937,-191.0,-96.0,2710.0,1.0,-2.0,3.0
1724512035740359819,-182.0,-91.0,2713.0,2.0,-3.0,-7.0
1724512035745364702,-193.0,-89.0,2709.0,2.0,-9.0,3.0
1724512035750369585,-197.0,-107.0,2705.0,-5.0,-1.0,0.0
1724512035755374468,-195.0,-91.0,2713.0,1.0,-2.0,-1.0
1724512035760379351,-190.0,-86.0,2716.0,-4.0,-21.0,0.0
1724512035765353716,-189.0,-80.0,2700.0,5.0,-7.0,-5.0
1724512035770358599,-193.0,-88.0,2708.0,4.0,-13.0,0.0
1724512035775363482,-188.0,-88.0,2699.0,4.0,-13.0,-1.0
1724512035780368364,-195.0,-84.0,2707.0,0.0,2.0,-8.0
1724512035785373247,-196.0,-88.0,2706.0,5.0,-14.0,-8.0
1724512035790378130,-186.0,-86.0,2707.0,4.0,-14.0,1.0
1724512035795352495,-194.0,-91.0,2709.0,0.0,-15.0,-5.0
1724512035800357378,-195.0,-104.0,2704.0,1.0,-12.0,-1.0
1724512035805362261,-189.0,-88.0,2706.0,-3.0,0.0,-8.0
1724512035810367144,-198.0,-89.0,2709.0,8.0,-11.0,6.0
1724512035815372026,-198.0,-82.0,2711.0,6.0,-11.0,-4.0
1724512035820376909,-191.0,-96.0,2709.0,3.0,-5.0,6.0
1724512035825381792,-194.0,-83.0,2713.0,0.0,-5.0,-5.0
1724512035830356157,-183.0,-79.0,2711.0,0.0,-11.0,-5.0
1724512035835361040,-188.0,-87.0,2708.0,4.0,-8.0,0.0
1724512035840365923,-189.0,-88.0,2707.0,7.0,-1.0,3.0
1724512035845370806,-198.0,-84.0,2702.0,2.0,-5.0,-2.0
1724512035850375689,-198.0,-93.0,2711.0,-1.0,-7.0,-10.0
1724512035855380571,-202.0,-93.0,2712.0,-1.0,-6.0,-4.0
1724512035860354937,-185.0,-99.0,2721.0,-3.0,-4.0,0.0
1724512035865359819,-183.0,-94.0,2713.0,6.0,-1.0,-1.0
1724512035870364702,-196.0,-85.0,2704.0,3.0,-7.0,1.0
1724512035875369585,-193.0,-93.0,2705.0,2.0,-13.0,-5.0
1724512035880374468,-198.0,-94.0,2710.0,8.0,-6.0,-2.0
1724512035885379351,-196.0,-87.0,2704.0,7.0,-9.0,-5.0
1724512035890353716,-186.0,-78.0,2712.0,9.0,-11.0,-3.0
1724512035895358599,-194.0,-90.0,2707.0,2.0,-10.0,6.0
1724512035900363482,-185.0,-93.0,2700.0,4.0,-14.0,-1.0
1724512035905368364,-182.0,-88.0,2713.0,5.0,-5.0,0.0
1724512035910373247,-192.0,-85.0,2718.0,4.0,-2.0,-3.0
1724512035915378130,-184.0,-85.0,2700.0,7.0,-2.0,-5.0
1724512035920352495,-188.0,-95.0,2691.0,8.0,-18.0,-3.0
1724512035925357378,-187.0,-87.0,2707.0,2.0,-10.0,0.0
1724512035930362261,-189.0,-89.0,2713.0,5.0,-15.0,-5.0
1724512035935367144,-194.0,-83.0,2717.0,6.0,-8.0,-1.0
1724512035940372026,-201.0,-88.0,2709.0,-3.0,-7.0,5.0
1724512035945376909,-188.0,-90.0,2707.0,1.0,-2.0,-6.0
1724512035950381792,-186.0,-95.0,2701.0,4.0,-14.0,-1.0
1724512035955356157,-197.0,-82.0,2707.0,-2.0,-2.0,-2.0
1724512035960361040,-194.0,-81.0,2702.0,2.0,-10.0,1.0
1724512035965365923,-190.0,-78.0,2708.0,6.0,-2.0,5.0
1724512035970370806,-194.0,-89.0,2701.0,-2.0,-6.0,-6.0
1724512035975375689,-193.0,-90.0,2700.0,6.0,-10.0,-3.0
1724512035980380571,-189.0,-92.0,2711.0,2.0,-14.0,-6.0
1724512035985354937,-196.0,-88.0,2704.0,5.0,-2.0,-3.0
1724512035990359819,-196.0,-85.0,2707.0,10.0,-11.0,4.0
1724512035995364702,-193.0,-88.0,2710.0,5.0,-9.0,-6.0
1724512036000369585,-194.0,-88.0,2704.0,-2.0,-6.0,3.0
1724512036005374468,-190.0,-94.0,2714.0,3.0,-1.0,2.0
1724512036010379351,-194.0,-93.0,2706.0,7.0,-6.0,2.0
1724512036015353716,-190.0,-95.0,2706.0,7.0,-7.0,-2.0
1724512036020358599,-187.0,-91.0,2717.0,6.0,-8.0,-6.0
1724512036025363482,-183.0,-93.0,2702.0,1.0,-13.0,-1.0
1724512036030368364,-189.0,-81.0,2702.0,2.0,-11.0,3.0
1724512036035373247,-187.0,-78.0,2701.0,8.0,-8.0,1.0
1724512036040378130,-188.0,-90.0,2706.0,6.0,-21.0,-5.0
1724512036045352495,-191.0,-92.0,2712.0,9.0,-14.0,-5.0
1724512036050357378,-190.0,-82.0,2714.0,8.0,-7.0,-2.0
1724512036055362261,-191.0,-83.0,2706.0,5.0,-2.0,-7.0
1724512036060367144,-191.0,-90.0,2698.0,-1.0,-13.0,-2.0
1724512036065372026,-193.0,-84.0,2700.0,3.0,-7.0,4.0
1724512036070376909,-189.0,-82.0,2708.0,9.0,-12.0,-10.0
1724512036075381792,-189.0,-92.0,2700.0,8.0,-7.0,-4.0
1724512036080356157,-187.0,-92.0,2703.0,8.0,-19.0,-4.0
1724512036085361040,-193.0,-84.0,2715.0,5.0,-7.0,-8.0
1724512036090365923,-189.0,-95.0,2710.0,4.0,-9.0,-1.0
1724512036095370806,-189.0,-95.0,2703.0,7.0,-13.0,-5.0
1724512036100375689,-189.0,-96.0,2697.0,11.0,-8.0,5.0
1724512036105380571,-195.0,-91.0,2702.0,-3.0,-10.0,-4.0
1724512036110354937,-187.0,-88.0,2705.0,1.0,-9.0,5.0
1724512036115359819,-191.0,-82.0,2706.0,0.0,-11.0,-6.0
1724512036120364702,-190.0,-92.0,2702.0,6.0,-8.0,-1.0
1724512036125369585,-187.0,-88.0,2693.0,6.0,-13.0,-1.0
1724512036130374468,-186.0,-87.0,2691.0,1.0,-7.0,-3.0
1724512036135379351,-203.0,-79.0,2707.0,0.0,-2.0,-6.0
1724512036140353716,-202.0,-88.0,2711.0,2.0,-14.0,-3.0
1724512036145358599,-192.0,-84.0,2698.0,1.0,-3.0,-4.0
1724512036150363482,-186.0,-90.0,2708.0,-7.0,-14.0,-3.0
1724512036155368364,-191.0,-99.0,2733.0,4.0,-15.0,2.0
1724512036160373247,-202.0,-92.0,2732.0,6.0,-8.0,-4.0
1724512036165378130,-197.0,-94.0,2722.0,5.0,-7.0,6.0
1724512036170352495,-187.0,-93.0,2712.0,3.0,-8.0,2.0
1724512036175357378,-196.0,-93.0,2706.0,5.0,-15.0,-3.0
1724512036180362261,-191.0,-89.0,2687.0,6.0,-6.0,3.0
1724512036185367144,-185.0,-89.0,2694.0,1.0,-5.0,-11.0
1724512036190372026,-195.0,-89.0,2700.0,-2.0,-4.0,1.0
1724512036195376909,-191.0,-94.0,2680.0,8.0,-5.0,-3.0
1724512036200381792,-185.0,-85.0,2692.0,5.0,-8.0,0.0
1724512036205356157,-200.0,-87.0,2715.0,3.0,-4.0,-5.0
1724512036210361040,-188.0,-82.0,2715.0,-2.0,-10.0,-4.0
1724512036215365923,-196.0,-86.0,2718.0,-1.0,-9.0,-10.0
1724512036220370806,-186.0,-88.0,2712.0,10.0,-7.0,-4.0
1724512036225375689,-188.0,-89.0,2709.0,6.0,-17.0,-2.0
1724512036230380571,-188.0,-95.0,2692.0,5.0,-10.0,-3.0
1724512036235354937,-196.0,-93.0,2698.0,2.0,-11.0,-2.0
1724512036240359819,-202.0,-89.0,2701.0,7.0,-9.0,-5.0
1724512036245364702,-194.0,-84.0,2695.0,6.0,-12.0,-1.0
1724512036250369585,-195.0,-81.0,2699.0,1.0,-10.0,0.0
1724512036255374468,-194.0,-87.0,2717.0,0.0,-10.0,-5.0
1724512036260379351,-185.0,-78.0,2714.0,-4.0,-18.0,-6.0
1724512036265353716,-190.0,-81.0,2706.0,-2.0,-12.0,-2.0
1724512036270358599,-192.0,-86.0,2712.0,3.0,-8.0,3.0
1724512036275363482,-189.0,-88.0,2721.0,6.0,-8.0,-1.0
1724512036280368364,-192.0,-89.0,2714.0,3.0,-14.0,-8.0
1724512036285373247,-185.0,-86.0,2706.0,10.0,-6.0,1.0
1724512036290378130,-184.0,-88.0,2702.0,5.0,-8.0,-3.0
1724512036295352495,-192.0,-92.0,2704.0,9.0,-6.0,1.0
1724512036300357378,-200.0,-87.0,2713.0,5.0,-8.0,-8.0
1724512036305362261,-195.0,-84.0,2703.0,0.0,-16.0,3.0
1724512036310367144,-185.0,-79.0,2696.0,-8.0,-3.0,-8.0
1724512036315372026,-197.0,-92.0,2707.0,1.0,-13.0,1.0
1724512036320376909,-189.0,-91.0,2705.0,9.0,-7.0,-6.0
1724512036325381792,-189.0,-92.0,2706.0,-1.0,-17.0,-7.0
1724512036330356157,-197.0,-95.0,2716.0,7.0,-8.0,-1.0
1724512036335361040,-195.0,-88.0,2701.0,4.0,-7.0,0.0
1724512036340365923,-190.0,-86.0,2703.0,3.0,-4.0,1.0
1724512036345370806,-184.0,-84.0,2698.0,1.0,-12.0,-4.0
1724512036350375689,-193.0,-87.0,2701.0,0.0,-6.0,4.0
1724512036355380571,-191.0,-87.0,2706.0,8.0,-6.0,2.0
1724512036360354937,-187.0,-96.0,2704.0,0.0,-11.0,-8.0
1724512036365359819,-191.0,-102.0,2705.0,2.0,-3.0,0.0
1724512036370364702,-187.0,-86.0,2708.0,4.0,3.0,-4.0
1724512036375369585,-186.0,-85.0,2708.0,-3.0,-6.0,1.0
1724512036380374468,-191.0,-94.0,2719.0,2.0,-6.0,-2.0
1724512036385379351,-189.0,-76.0,2708.0,1.0,-16.0,-8.0
1724512036390353716,-186.0,-85.0,2720.0,6.0,-6.0,-3.0
1724512036395358599,-188.0,-93.0,2710.0,0.0,-12.0,-1.0
1724512036400363482,-197.0,-95.0,2708.0,5.0,-14.0,-4.0
1724512036405368364,-201.0,-82.0,2703.0,3.0,-10.0,-2.0
1724512036410373247,-194.0,-90.0,2709.0,7.0,-5.0,-5.0
1724512036415378130,-192.0,-93.0,2700.0,2.0,-15.0,-4.0
1724512036420352495,-197.0,-80.0,2706.0,4.0,-2.0,3.0
1724512036425357378,-195.0,-83.0,2711.0,6.0,-2.0,-4.0
1724512036430362261,-185.0,-97.0,2705.0,6.0,-12.0,-5.0
1724512036435367144,-192.0,-90.0,2694.0,6.0,-11.0,4.0
1724512036440372026,-196.0,-85.0,2698.0,3.0,-10.0,-6.0
1724512036445376909,-195.0,-89.0,2701.0,-3.0,2.0,6.0
1724512036450381792,-183.0,-92.0,2703.0,3.0,-9.0,-3.0
1724512036455356157,-185.0,-94.0,2703.0,1.0,-11.0,2.0
1724512036460361040,-194.0,-87.0,2713.0,0.0,-5.0,2.0
1724512036465365923,-188.0,-89.0,2707.0,9.0,-10.0,-4.0
1724512036470370806,-190.0,-92.0,2704.0,7.0,-13.0,-4.0
1724512036475375689,-199.0,-96.0,2704.0,0.0,-2.0,-4.0
1724512036480380571,-194.0,-92.0,2700.0,2.0,-9.0,-1.0
1724512036485354937,-196.0,-88.0,2704.0,3.0,-12.0,0.0
1724512036490359819,-201.0,-90.0,2716.0,5.0,-5.0,-2.0
1724512036495364702,-192.0,-86.0,2690.0,11.0,-6.0,5.0
1724512036500369585,-187.0,-87.0,2696.0,1.0,-2.0,-4.0
1724512036505374468,-191.0,-87.0,2707.0,6.0,-8.0,-7.0
1724512036510379351,-192.0,-88.0,2711.0,0.0,-10.0,-1.0
1724512036515353716,-192.0,-84.0,2716.0,3.0,-6.0,-8.0
1724512036520358599,-193.0,-88.0,2719.0,7.0,-6.0,3.0
1724512036525363482,-195.0,-82.0,2714.0,4.0,-15.0,-5.0
1724512036530368364,-193.0,-84.0,2708.0,11.0,-15.0,-8.0
1724512036535373247,-186.0,-83.0,2701.0,2.0,-11.0,3.0
1724512036540378130,-190.0,-94.0,2699.0,5.0,-6.0,1.0
1724512036545352495,-191.0,-90.0,2700.0,0.0,-8.0,5.0
1724512036550357378,-190.0,-90.0,2714.0,3.0,-7.0,-5.0
1724512036555362261,-191.0,-87.0,2715.0,5.0,-12.0,-5.0
1724512036560367144,-182.0,-97.0,2710.0,7.0,-16.0,-4.0
1724512036565372026,-195.0,-90.0,2713.0,7.0,-11.0,-4.0
1724512036570376909,-195.0,-90.0,2715.0,7.0,-4.0,-1.0
1724512036575381792,-189.0,-90.0,2717.0,0.0,-7.0,-1.0
1724512036580356157,-187.0,-81.0,2712.0,2.0,2.0,2.0
1724512036585361040,-192.0,-85.0,2718.0,4.0,-9.0,-2.0
1724512036590365923,-199.0,-91.0,2714.0,6.0,-9.0,-2.0
1724512036595370806,-192.0,-91.0,2704.0,-2.0,-10.0,2.0
1724512036600375689,-186.0,-94.0,2707.0,6.0,-5.0,0.0
1724512036605380571,-185.0,-90.0,2705.0,4.0,-9.0,-3.0
1724512036610354937,-185.0,-84.0,2701.0,3.0,-9.0,-1.0
1724512036615359819,-189.0,-82.0,2708.0,6.0,-2.0,0.0
1724512036620364702,-190.0,-91.0,2694.0,-2.0,-4.0,-3.0
1724512036625369585,-185.0,-95.0,2696.0,6.0,-8.0,-1.0
1724512036630374468,-191.0,-81.0,2706.0,9.0,-13.0,-5.0
1724512036635379351,-196.0,-84.0,2709.0,8.0,-17.0,-4.0
1724512036640353716,-196.0,-91.0,2691.0,3.0,-4.0,-1.0
1724512036645358599,-196.0,-88.0,2696.0,6.0,-12.0,-4.0
1724512036650363482,-189.0,-88.0,2707.0,0.0,-16.0,-6.0
1724512036655368364,-192.0,-92.0,2707.0,3.0,-13.0,-2.0
1724512036660373247,-192.0,-92.0,2707.0,5.0,-12.0,3.0
1724512036665378130,-202.0,-90.0,2701.0,7.0,-7.0,-6.0
1724512036670352495,-192.0,-91.0,2708.0,1.0,-9.0,-2.0
1724512036675357378,-186.0,-97.0,2703.0,11.0,-6.0,-2.0
1724512036680362261,-186.0,-85.0,2717.0,10.0,-11.0,0.0
1724512036685367144,-207.0,-93.0,2711.0,7.0,-6.0,-3.0
1724512036690372026,-195.0,-89.0,2704.0,2.0,-1.0,0.0
1724512036695376909,-194.0,-91.0,2706.0,3.0,-10.0,-2.0
1724512036700381792,-199.0,-96.0,2712.0,6.0,-7.0,1.0
1724512036705356157,-205.0,-95.0,2708.0,4.0,-9.0,-1.0
1724512036710361040,-200.0,-90.0,2707.0,-3.0,-5.0,-1.0
1724512036715365923,-192.0,-89.0,2694.0,4.0,-2.0,-1.0
1724512036720370806,-193.0,-97.0,2703.0,8.0,-19.0,-5.0
1724512036725375689,-185.0,-92.0,2710.0,3.0,-13.0,0.0
1724512036730380571,-184.0,-87.0,2701.0,2.0,-14.0,-1.0
1724512036735354937,-199.0,-89.0,2712.0,9.0,-13.0,-3.0
1724512036740359819,-193.0,-98.0,2702.0,-2.0,-6.0,-3.0
1724512036745364702,-185.0,-90.0,2699.0,4.0,-7.0,-8.0
1724512036750369585,-185.0,-84.0,2708.0,6.0,-10.0,2.0
1724512036755374468,-189.0,-90.0,2703.0,-2.0,-8.0,1.0
1724512036760379351,-190.0,-88.0,2704.0,9.0,-7.0,-6.0
1724512036765353716,-193.0,-78.0,2706.0,7.0,-13.0,-9.0
1724512036770358599,-189.0,-89.0,2705.0,5.0,-10.0,8.0
1724512036775363482,-190.0,-93.0,2705.0,7.0,-8.0,-4.0
1724512036780368364,-193.0,-98.0,2702.0,-5.0,-11.0,1.0
1724512036785373247,-192.0,-88.0,2697.0,8.0,-2.0,-2.0
1724512036790378130,-196.0,-91.0,2695.0,3.0,-12.0,7.0
1724512036795352495,-199.0,-96.0,2700.0,8.0,-6.0,-4.0
1724512036800357378,-190.0,-91.0,2706.0,1.0,-14.0,-1.0
1724512036805362261,-196.0,-94.0,2703.0,0.0,-9.0,-8.0
1724512036810367144,-193.0,-92.0,2697.0,4.0,-4.0,-3.0
1724512036815372026,-195.0,-93.0,2711.0,1.0,-18.0,-6.0
1724512036820376909,-192.0,-86.0,2720.0,-5.0,-8.0,-2.0
1724512036825381792,-189.0,-79.0,2703.0,-5.0,-4.0,4.0
1724512036830356157,-189.0,-77.0,2696.0,-6.0,-4.0,-4.0
1724512036835361040,-188.0,-91.0,2710.0,5.0,-14.0,2.0
1724512036840365923,-188.0,-94.0,2712.0,5.0,-10.0,2.0
1724512036845370806,-189.0,-93.0,2698.0,3.0,-3.0,-6.0
1724512036850375689,-189.0,-83.0,2722.0,1.0,-6.0,4.0
1724512036855380571,-187.0,-87.0,2717.0,3.0,-11.0,-3.0
1724512036860354937,-197.0,-105.0,2710.0,5.0,-11.0,-15.0
1724512036865359819,-190.0,-93.0,2701.0,5.0,-16.0,0.0
1724512036870364702,-195.0,-86.0,2688.0,7.0,-13.0,-7.0
1724512036875369585,-189.0,-82.0,2697.0,10.0,-10.0,2.0
1724512036880374468,-194.0,-89.0,2691.0,4.0,-14.0,-2.0
1724512036885379351,-191.0,-90.0,2714.0,10.0,-8.0,1.0
1724512036890353716,-187.0,-92.0,2717.0,4.0,-17.0,1.0
1724512036895358599,-187.0,-87.0,2703.0,-1.0,-6.0,-4.0
1724512036900363482,-183.0,-85.0,2722.0,4.0,-11.0,-7.0
1724512036905368364,-196.0,-95.0,2729.0,-1.0,-4.0,-2.0
1724512036910373247,-196.0,-91.0,2721.0,0.0,-6.0,-1.0
1724512036915378130,-193.0,-83.0,2710.0,1.0,-5.0,3.0
1724512036920352495,-194.0,-94.0,2704.0,11.0,-14.0,-6.0
1724512036925357378,-189.0,-85.0,2693.0,6.0,-18.0,-1.0
1724512036930362261,-191.0,-76.0,2687.0,3.0,-6.0,5.0
1724512036935367144,-186.0,-88.0,2692.0,-5.0,4.0,-3.0
1724512036940372026,-188.0,-91.0,2695.0,9.0,-11.0,-5.0
1724512036945376909,-191.0,-95.0,2701.0,-2.0,-13.0,6.0
1724512036950381792,-195.0,-87.0,2724.0,3.0,-5.0,-3.0
1724512036955356157,-194.0,-85.0,2713.0,1.0,-14.0,-4.0
1724512036960361040,-188.0,-88.0,2716.0,10.0,-15.0,-3.0
1724512036965365923,-198.0,-86.0,2705.0,12.0,-16.0,-2.0
1724512036970370806,-194.0,-92.0,2705.0,-4.0,-7.0,2.0
1724512036975375689,-188.0,-89.0,2704.0,0.0,-2.0,-1.0
1724512036980380571,-196.0,-88.0,2693.0,10.0,-12.0,-5.0
1724512036985354937,-187.0,-90.0,2693.0,2.0,-8.0,-1.0
1724512036990359819,-187.0,-89.0,2701.0,2.0,-2.0,-1.0
1724512036995364702,-202.0,-85.0,2701.0,0.0,-5.0,-4.0
1724512037000369585,-194.0,-89.0,2707.0,7.0,-16.0,-7.0
1724512037005374468,-198.0,-96.0,2706.0,0.0,-3.0,3.0
1724512037010379351,-193.0,-97.0,2713.0,8.0,-6.0,-2.0
1724512037015353716,-186.0,-84.0,2715.0,-1.0,-5.0,5.0
1724512037020358599,-196.0,-93.0,2712.0,-4.0,-21.0,1.0
1724512037025363482,-191.0,-98.0,2706.0,5.0,-22.0,-8.0
1724512037030368364,-187.0,-86.0,2711.0,3.0,-14.0,-3.0
1724512037035373247,-187.0,-84.0,2717.0,-4.0,-15.0,-3.0
1724512037040378130,-186.0,-97.0,2701.0,5.0,-7.0,1.0
1724512037045352495,-197.0,-83.0,2711.0,3.0,-9.0,-7.0
1724512037050357378,-187.0,-82.0,2704.0,9.0,-7.0,0.0
1724512037055362261,-186.0,-95.0,2702.0,5.0,-9.0,-4.0
1724512037060367144,-195.0,-86.0,2711.0,-2.0,0.0,-5.0
1724512037065372026,-194.0,-88.0,2714.0,7.0,0.0,1.0
1724512037070376909,-188.0,-92.0,2700.0,2.0,-7.0,-4.0
1724512037075381792,-188.0,-81.0,2702.0,12.0,-11.0,-5.0
1724512037080356157,-183.0,-91.0,2697.0,0.0,-8.0,0.0
1724512037085361040,-188.0,-91.0,2692.0,-2.0,-10.0,-4.0
1724512037090365923,-193.0,-90.0,2706.0,3.0,-2.0,-8.0
