timestamp,address,distance
1723940869.253269,0.0,131.0
1723940869.3736274,0.0,133.0
1723940869.3877807,0.0,131.0
1723940869.4933736,0.0,133.0
1723940869.50933,0.0,131.0
1723940869.8698902,0.0,133.0
1723940869.8825994,0.0,131.0
1723940869.988563,0.0,133.0
1723940870.0033479,0.0,131.0
1723940870.1233742,0.0,133.0
1723940870.1381953,0.0,131.0
1723940870.243325,0.0,133.0
1723940870.2581842,0.0,131.0
1723940870.3638139,0.0,133.0
1723940870.3784976,0.0,131.0
1723940870.4986103,0.0,133.0
1723940870.5132115,0.0,131.0
1723940870.618755,0.0,133.0
1723940870.6381724,0.0,131.0
1723940870.7387369,0.0,133.0
1723940870.7532187,0.0,131.0
1723940870.876081,0.0,133.0
1723940870.888215,0.0,131.0
1723940870.9935012,0.0,133.0
1723940871.007473,0.0,131.0
1723940871.113768,0.0,133.0
1723940871.128278,0.0,131.0
1723940871.2480423,0.0,133.0
1723940871.263316,0.0,131.0
1723940871.3684475,0.0,133.0
1723940871.3837237,0.0,131.0
1723940871.49059,0.0,133.0
1723940871.5031564,0.0,131.0
1723940871.6235666,0.0,133.0
1723940871.640182,0.0,131.0
1723940871.7432382,0.0,133.0
1723940871.757455,0.0,131.0
1723940871.9997807,0.0,133.0
1723940872.0132163,0.0,131.0
1723940872.1193306,0.0,133.0
1723940872.1332088,0.0,131.0
1723940872.4941192,0.0,133.0
1723940872.5081801,0.0,131.0
1723940872.6141067,0.0,133.0
1723940872.6282003,0.0,131.0
1723940872.7483587,0.0,133.0
1723940872.7631495,0.0,131.0
1723940872.8686497,0.0,133.0
1723940872.8861325,0.0,131.0
1723940872.9884076,0.0,133.0
1723940873.003602,0.0,131.0
1723940873.1239054,0.0,133.0
1723940873.1377573,0.0,131.0
1723940873.243608,0.0,133.0
1723940873.258591,0.0,131.0
1723940873.3637414,0.0,133.0
1723940873.3791625,0.0,131.0
1723940873.4986715,0.0,133.0
1723940873.5132086,0.0,131.0
1723940873.6186929,0.0,133.0
1723940873.6332932,0.0,131.0
1723940873.738751,0.0,133.0
1723940873.753259,0.0,131.0
1723940873.8737898,0.0,133.0
1723940873.8885982,0.0,131.0
1723940873.99387,0.0,133.0
1723940874.007972,0.0,131.0
1723940874.1134439,0.0,133.0
1723940874.1274972,0.0,131.0
1723940874.2484894,0.0,133.0
1723940874.2632642,0.0,131.0
1723940874.3686328,0.0,133.0
1723940874.3826964,0.0,131.0
1723940874.4904153,0.0,133.0
1723940874.5032253,0.0,131.0
1723940874.6238368,0.0,133.0
1723940874.638062,0.0,131.0
1723940874.7438061,0.0,133.0
1723940874.7584524,0.0,131.0
1723940875.1189525,0.0,133.0
1723940875.1327121,0.0,131.0
1723940875.2388356,0.0,133.0
1723940875.253205,0.0,131.0
1723940875.3735726,0.0,133.0
1723940875.3878863,0.0,131.0
1723940875.4935687,0.0,133.0
1723940875.5084338,0.0,131.0
1723940875.6137874,0.0,133.0
1723940875.6282768,0.0,131.0
1723940875.7484047,0.0,133.0
1723940875.763243,0.0,131.0
1723940875.8683906,0.0,133.0
1723940875.883164,0.0,131.0
1723940875.988626,0.0,133.0
1723940876.0030642,0.0,131.0
1723940876.1236033,0.0,133.0
1723940876.1387143,0.0,131.0
1723940876.243542,0.0,133.0
1723940876.2585576,0.0,131.0
1723940876.3636906,0.0,133.0
1723940876.3781872,0.0,131.0
1723940876.4984303,0.0,133.0
1723940876.5126612,0.0,131.0
1723940876.6183093,0.0,133.0
1723940876.6326516,0.0,131.0
1723940876.7389295,0.0,133.0
1723940876.7532156,0.0,131.0
1723940876.8735545,0.0,133.0
1723940876.8876977,0.0,131.0
1723940876.993698,0.0,133.0
