Timestamp,Roll,Pitch,Yaw
1725854512.6192741,-86.51559676917634,-0.2280913424947175,-142.01878621809246
1725854512.8712754,-86.98474898698957,-0.26805267073338185,-141.33390746375832
1725854513.1201677,-87.03821247735453,-0.40976117451806415,-139.95281442918142
1725854513.3707042,-87.64062379022087,-0.2748871386230666,-139.79505704714347
1725854513.6199195,-86.7793216516059,-0.6276808550878796,-139.12606555862615
1725854513.8715532,-86.94680242167749,-0.32155922478142884,-139.59256688497553
1725854514.1219149,-86.62458310252136,-0.4010164741420118,-139.13549454176012
1725854514.3727708,-86.86069145289565,-0.5516957023363076,-139.20168473251616
1725854514.6217697,-87.16989896700709,-0.025809046730521392,-138.4578809994066
1725854514.8754299,-87.50537240896772,0.13018684717605006,-136.3435352720663
1725854515.1237478,-87.23449088376215,-0.20820762088145486,-136.54980840735786
1725854515.3743827,-87.50991154880505,-0.04200748948035849,-136.71978234965994
1725854515.624354,-87.4848820629498,-0.13460238686746814,-135.92049976266568
1725854515.8763561,-87.12949147030743,-0.2366847636807325,-136.2131580152548
1725854516.128771,-86.99229136557422,-0.26365579348324153,-135.83071887528396
1725854516.3797028,-87.12061501539442,-0.07948444029896826,-135.89114701745132
1725854516.6257024,-87.782816806168,-0.43488651005054846,-136.71278398627427
1725854516.878729,-87.49370482521996,0.08239835863095306,-134.18694064448457
1725854517.1274521,-86.90805072217925,-0.08032080264388335,-134.0890898034142
1725854517.3774564,-87.26554510203431,-0.5730329874932034,-133.35578450279843
1725854517.6284542,-87.45395090274735,0.40038171442018805,-132.49279614785817
1725854517.8793087,-87.0141424758354,-0.4094922096702892,-131.50196998531086
1725854518.1367078,-87.67211983891416,-0.33062140134854284,-131.51009273804854
1725854518.3801906,-87.1695114887121,-0.3771482422042342,-130.89705142740976
1725854518.63019,-87.26495449353669,0.2271066454465829,-130.52055725599723
1725854518.8802204,-87.15304185958847,-0.33025993496543626,-131.03098542885934
1725854519.1314461,-86.80987018691722,-0.07469919169114214,-130.4680613824973
1725854519.3815649,-86.9040830387788,-0.2507203684076573,-129.1207073225315
1725854519.6315691,-87.3006556879165,-0.2070586568078429,-128.58158636350703
1725854519.883983,-87.09315553705015,-0.3605784560394549,-128.9468342435284
1725854520.1325972,-87.15162951949928,-0.37166863681549595,-125.82649248293355
1725854520.3842509,-86.99473540179861,0.4384718046960268,-124.04888971403689
1725854520.6341064,-87.11696133367437,0.2721386244898125,-124.3461907913174
1725854520.895107,-87.4086507133345,-0.6546569202430607,-122.63116157587514
1725854521.140076,-86.77790411540245,-0.3987082818499101,-121.40996604585304
1725854521.3850777,-86.76956161904587,-0.49334675260247746,-120.37577537611558
1725854521.6351104,-87.23325339388818,-0.6139072032829613,-119.26754648364202
1725854521.889199,-87.16923944767207,-0.24534372499949922,-119.50727828571932
1725854522.1504593,-86.77357565759186,-0.29771848082900304,-117.69581884883885
1725854522.3903925,-86.87638647268554,-0.48571004292549874,-116.86116380939761
1725854522.638395,-87.3045219793944,-0.4832234419063729,-115.58197741396111
1725854522.8945456,-86.9480448135637,-0.15040952271975203,-113.45355301259704
1725854523.139145,-86.84367373289025,-0.06276477874516789,-113.24040371427888
1725854523.3920956,-86.70922368546022,-0.061237674025690615,-112.38930425622445
1725854523.6400957,-86.39279563008459,-0.14588095897589046,-109.26451809991926
1725854523.8930967,-86.8714737880556,-0.05783350388545151,-108.99795016877187
1725854524.1410668,-86.7758946064721,-0.05791231444581176,-108.00878266135531
1725854524.3923297,-85.6589313336275,0.24714956268572905,-104.91668573964621
1725854524.641971,-86.41739483439562,-0.1365020476268821,-102.85549453015558
1725854524.8968313,-86.65157247376908,-0.9006335550331015,-103.69781752110174
1725854525.142945,-87.15178781944665,-0.8981092804719351,-102.15256049905057
1725854525.3931437,-86.70838778123489,-0.29026435066941353,-102.66365383352222
1725854525.6439686,-86.71514865693915,-0.5540848539392393,-101.44181155268673
1725854525.8954897,-86.70735194187105,0.3938057610993842,-101.2109351733292
1725854526.1462634,-87.19386104136846,0.024127548815961807,-99.41465914593745
1725854526.395631,-86.83144401413352,-0.4171783940625491,-99.74075495250841
1725854526.645785,-86.55325708978827,0.43545122230076566,-98.75962995917395
1725854526.895757,-86.92643907419645,-0.47218277200038916,-97.24472938129023
1725854527.150755,-87.06442210220231,-0.1415985173482746,-94.49955454926955
1725854527.397593,-87.09625087048845,-0.2524279248003893,-95.05828794010141
1725854527.6505957,-86.8022462580987,0.45451831140505367,-93.74956848576403
1725854527.897322,-86.9747391870752,-0.3237977411178124,-92.70976420815227
1725854528.148322,-86.59091855894245,-0.371348962343065,-91.2818980187557
1725854528.3998058,-86.8411793925296,-0.38391690499498654,-91.24549525253963
1725854528.6488233,-87.29647104569501,-0.5496188370733951,-89.38903829408429
1725854528.898789,-86.7503675510178,-0.44392155570009023,-88.0692994981664
1725854529.1529331,-86.89446090605217,-0.017894650464699107,-88.29566248364742
1725854529.4023697,-86.27697770852181,-0.10204374227538078,-87.36993337123084
1725854529.6543672,-87.20777164062532,0.17555676529863926,-86.94309325119332
1725854529.9016685,-86.69961766716884,-0.4375824711865346,-85.94841376605498
1725854530.1508696,-86.73463149797286,-0.03704958220776832,-85.49206759156158
1725854530.4023438,-86.77503578709059,0.3151803259269913,-85.17839374359528
1725854530.6523414,-86.8020254556072,-0.4227449509907601,-84.10052135721433
1725854530.9034486,-86.17021339841425,-0.07439250702521624,-81.5433046858506
1725854531.1543036,-86.32093351347785,-0.33899705120629664,-81.39429085118515
1725854531.4064674,-86.3396198969757,-0.47540887804537113,-81.60315305163947
1725854531.6560829,-84.56305543167142,1.0750454367641944,-79.13554376497636
1725854531.90536,-85.67485570683962,-0.6073389072868021,-73.98158393719545
1725854532.156678,-87.25555227062573,0.5431737129935351,-71.51190704647183
1725854532.4062335,-86.35059757758015,-0.40833174223117735,-67.70541748771032
1725854532.666703,-87.00175694197299,0.534388306309277,-63.01074630034013
1725854532.9071045,-85.51317369923142,-0.7922726695447293,-59.07953622995614
1725854533.1597102,-86.27725688065901,-0.5613398822626215,-56.48861137735078
1725854533.4083898,-86.55753837782092,-0.47048482006562625,-51.451939210594055
1725854533.6609755,-85.88352568541946,-0.30424582207730066,-45.251584308762986
1725854533.9097261,-86.49637877355133,-0.3659664781769596,-37.94478785765511
1725854534.1622014,-86.61130103926895,0.21834598149564832,-34.657087612142256
1725854534.4103494,-86.24600743895736,-0.41702384515557184,-29.165335928070206
1725854534.6654253,-87.17063596049114,-0.6739214388529897,-25.449065584709196
1725854534.9121833,-85.91736395538504,-0.31706768050496814,-18.72972872104703
1725854535.1649857,-86.47796913033368,-0.8143680888968006,-13.73416825625849
1725854535.411822,-86.65743717375821,-0.3911439192650426,-8.240280664800812
1725854535.6638985,-86.4543642676355,-0.05669394613356029,-5.430744928624991
1725854535.9127452,-86.09821837706194,-0.005876482694360816,-3.224836754275007
1725854536.1627784,-86.58519122096385,-0.6776768430412866,-3.5112976751676532
1725854536.4141486,-86.64577968772025,-0.2743807843211282,-0.40209193452116476
1725854536.66327,-86.20823800901101,-0.8245264442690179,1.9629008388695774
1725854536.9147859,-86.55557705061823,-1.1413165896857835,8.110824657320158
1725854537.1649716,-86.73109173014497,0.311075193796886,10.661236964552762
1725854537.4157174,-86.51355585122388,-0.010025965901843481,14.935911919235558
1725854537.669716,-86.5073457308403,-0.3573122422784868,18.436763037261144
1725854537.916366,-87.10122342551412,-0.7660452546019739,24.03482158177016
1725854538.1676831,-87.03479485194217,-0.36818592696550684,27.04920931780149
1725854538.4177697,-86.73330631534289,-0.22991908596015276,31.383583401107767
1725854538.670768,-86.75557400946111,-0.7532444474189997,34.21928313132345
1725854538.9187665,-86.62019794054086,-0.18513007319230287,35.94413007054695
1725854539.1747663,-86.24781942491661,0.1191710920397786,35.397285379175365
1725854539.4193916,-86.61974028101096,-2.690451657214375,23.55094510650954
1725854539.6700244,-85.79233266625273,0.12499945025832422,14.009654298225781
1725854539.96753,-86.1838844560891,-1.200132221999015,-1.5312127474559094
1725854540.193291,-86.81514134466218,-0.8920550192088725,-7.835693423943656
1725854540.4411228,-86.77397790926614,-0.35686663509505695,-12.581127782144334
1725854540.6931262,-86.74269733922334,-0.5379417509448371,-17.15031098036158
1725854540.9479573,-85.95967574993817,-0.2970454328646563,-19.52754153475918
1725854541.1937585,-85.76105306890261,0.5192060552214554,-17.97657176057919
1725854541.44293,-85.89030141248469,-0.23305977314656814,-24.450072356628237
1725854541.6966484,-85.9756876687461,-0.03998030297789665,-41.34964310852167
1725854541.9452999,-86.45587988146572,-0.1619773717172374,-45.99392605151626
1725854542.2067451,-86.54476050155263,-0.4293630065257183,-45.594540428330475
1725854542.4456434,-86.55085944006579,-0.12982965292161752,-45.44145661057327
1725854542.6976724,-86.74222451101988,-0.6263827859392469,-45.75453765286713
1725854542.9462817,-86.27994201983147,-0.11511513668676775,-45.79390691538343
1725854543.1959267,-86.37167849296917,-0.38690211710255334,-46.363596692728706
1725854543.4456055,-86.7828829142842,-0.674748027953501,-46.05518027033561
1725854543.6971617,-86.4655449110109,-0.3004037358747758,-46.318807330023596
1725854543.9482157,-85.99192902104424,0.1134164518201913,-45.643233649795256
1725854544.199945,-86.0214647987213,-0.6608241117542374,-46.38804927422734
